tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,370,0.1235,48.449,0.2244,0.4396,0.000,0
500,asocial,2625,0.8765,51.647,0.0000,0.4539,0.000,0
1000,cultural,343,0.1145,60.183,0.3558,0.4500,0.000,0
1000,asocial,2653,0.8855,78.775,0.0000,0.4793,0.000,0
1500,cultural,218,0.0728,99.579,0.4542,0.4669,0.000,0
1500,asocial,2776,0.9272,87.002,0.0000,0.5184,0.000,0
2000,cultural,177,0.0590,132.126,0.6365,0.4773,0.000,0
2000,asocial,2821,0.9410,96.777,0.0000,0.5312,0.000,0
2500,cultural,135,0.0451,168.614,0.7159,0.4695,0.000,0
2500,asocial,2859,0.9549,101.888,0.0000,0.5405,0.000,0
3000,cultural,105,0.0350,158.338,0.7960,0.4770,0.000,0
3000,asocial,2891,0.9650,81.638,0.0000,0.5567,0.000,0
3500,cultural,52,0.0174,173.364,0.8528,0.4655,0.000,0
3500,asocial,2945,0.9826,63.921,0.0000,0.5713,0.000,0
4000,cultural,22,0.0073,192.600,0.8445,0.3935,0.000,0
4000,asocial,2974,0.9927,47.873,0.0000,0.5805,0.000,0
4500,cultural,14,0.0047,214.856,0.8452,0.4333,0.000,0
4500,asocial,2983,0.9953,43.520,0.0000,0.5858,0.000,0
5000,cultural,14,0.0047,283.840,0.8650,0.4851,0.000,0
5000,asocial,2981,0.9953,38.771,0.0000,0.5924,0.000,0
5500,cultural,12,0.0040,201.696,0.8657,0.4709,0.000,0
5500,asocial,2985,0.9960,31.292,0.0000,0.6004,0.000,0
6000,cultural,7,0.0023,27.878,0.8913,0.6061,0.000,0
6000,asocial,2985,0.9977,28.026,0.0000,0.6044,0.000,0
6500,cultural,8,0.0027,13.921,0.8920,0.6073,0.000,0
6500,asocial,2986,0.9973,27.839,0.0000,0.6067,0.000,0
7000,cultural,5,0.0017,21.321,0.8844,0.5966,0.000,0
7000,asocial,2991,0.9983,27.948,0.0000,0.6103,0.000,0
7500,cultural,7,0.0023,20.943,0.8920,0.6025,0.000,0
7500,asocial,2987,0.9977,28.722,0.0000,0.6157,0.000,0
8000,cultural,7,0.0023,13.688,0.8920,0.6025,0.000,0
8000,asocial,2989,0.9977,28.909,0.0000,0.6151,0.000,0
