tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,30.120,0.7602,0.4715,0.000,0
500,asocial,2974,0.9933,53.626,0.1573,0.4374,0.000,0
1000,cultural,12,0.0040,20.494,0.9000,0.4689,0.000,0
1000,asocial,2981,0.9960,75.724,0.2147,0.4270,0.000,0
1500,cultural,3,0.0011,47.623,0.7196,0.4536,0.000,0
1500,asocial,2709,0.9989,93.829,0.1750,0.4216,0.000,0
2000,cultural,1,0.0004,91.482,0.0000,0.5212,0.000,0
2000,asocial,2368,0.9996,117.362,0.1559,0.3998,0.000,0
2500,cultural,1,0.0005,86.850,0.0000,0.5212,0.000,0
2500,asocial,2027,0.9995,139.983,0.1250,0.3770,0.000,0
