tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,25,0.0084,20.731,0.5690,0.4906,0.000,0
500,asocial,2969,0.9916,53.024,0.0905,0.4436,0.000,0
1000,cultural,7,0.0023,26.707,0.7071,0.4989,0.000,0
1000,asocial,2989,0.9977,74.409,0.0903,0.4416,0.000,0
1500,cultural,2,0.0007,33.526,0.7352,0.4473,0.000,0
1500,asocial,2756,0.9993,92.128,0.0784,0.4382,0.000,0
2000,cultural,1,0.0004,41.000,0.7769,0.4216,0.000,0
2000,asocial,2319,0.9996,110.632,0.0776,0.4179,0.000,0
2500,cultural,1,0.0003,17.346,0.7786,0.4216,0.000,0
2500,asocial,2993,0.9997,100.930,0.0545,0.4538,0.000,0
3000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
3000,asocial,2997,1.0000,92.996,0.0493,0.5013,0.000,0
3500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
3500,asocial,2991,1.0000,93.225,0.0234,0.5200,0.000,0
4000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
4000,asocial,2994,1.0000,104.482,0.0145,0.5254,0.000,0
4500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
4500,asocial,2996,1.0000,106.613,0.0087,0.5313,0.000,0
5000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
5000,asocial,2996,1.0000,103.641,0.0054,0.5332,0.000,0
5500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
5500,asocial,2992,1.0000,99.848,0.0042,0.5349,0.000,0
6000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
6000,asocial,2994,1.0000,88.603,0.0008,0.5368,0.000,0
6500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
6500,asocial,2994,1.0000,75.077,0.0014,0.5305,0.000,0
7000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
7000,asocial,2997,1.0000,67.739,0.0026,0.5242,0.000,0
7500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
7500,asocial,2991,1.0000,57.245,0.0013,0.5219,0.000,0
8000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
8000,asocial,2991,1.0000,51.518,0.0013,0.5198,0.000,0
8500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
8500,asocial,2995,1.0000,45.457,0.0020,0.5159,0.000,0
9000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9000,asocial,2991,1.0000,38.574,0.0021,0.5160,0.000,0
9500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9500,asocial,2990,1.0000,33.577,0.0021,0.5097,0.000,0
10000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10000,asocial,2988,1.0000,41.624,0.0013,0.5070,0.000,0
10500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10500,asocial,2989,1.0000,45.761,0.0008,0.4941,0.000,0
11000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11000,asocial,2994,1.0000,57.074,0.0003,0.4823,0.000,0
11500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11500,asocial,2992,1.0000,62.399,0.0003,0.4800,0.000,0
12000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
12000,asocial,2991,1.0000,64.541,0.0003,0.4749,0.000,0
12500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
12500,asocial,2993,1.0000,60.703,0.0002,0.4722,0.000,0
13000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13000,asocial,2993,1.0000,60.191,0.0006,0.4745,0.000,0
13500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13500,asocial,2993,1.0000,60.403,0.0006,0.4716,0.000,0
14000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14000,asocial,2994,1.0000,57.010,0.0005,0.4712,0.000,0
14500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14500,asocial,2998,1.0000,53.392,0.0004,0.4686,0.000,0
15000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
15000,asocial,2991,1.0000,53.697,0.0003,0.4751,0.000,0
15500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
15500,asocial,2997,1.0000,54.556,0.0002,0.4820,0.000,0
16000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
16000,asocial,2998,1.0000,56.403,0.0001,0.4875,0.000,0
16500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
16500,asocial,2997,1.0000,56.516,0.0001,0.4930,0.000,0
17000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
17000,asocial,2997,1.0000,56.029,0.0001,0.4929,0.000,0
17500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
17500,asocial,2998,1.0000,60.530,0.0002,0.4964,0.000,0
18000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18000,asocial,2999,1.0000,60.962,0.0004,0.4977,0.000,0
18500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18500,asocial,2996,1.0000,59.226,0.0004,0.4967,0.000,0
19000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
19000,asocial,2992,1.0000,58.090,0.0004,0.4888,0.000,0
19500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
19500,asocial,2997,1.0000,57.564,0.0004,0.4786,0.000,0
20000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
20000,asocial,2997,1.0000,61.087,0.0003,0.4615,0.000,0
