tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,32,0.0107,26.542,0.0945,0.4842,0.000,0
500,asocial,2962,0.9893,52.672,0.0114,0.4475,0.000,0
1000,cultural,13,0.0043,49.656,0.1215,0.4777,0.000,0
1000,asocial,2978,0.9957,77.477,0.0206,0.4416,0.000,0
1500,cultural,4,0.0014,189.052,0.0880,0.3569,0.000,0
1500,asocial,2930,0.9986,96.618,0.0291,0.4306,0.000,0
2000,cultural,4,0.0016,293.103,0.0925,0.3501,0.000,0
2000,asocial,2446,0.9984,118.140,0.0265,0.4105,0.000,0
2500,cultural,4,0.0020,341.114,0.1043,0.3501,0.000,0
2500,asocial,2001,0.9980,142.917,0.0245,0.3934,0.000,0
