tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,69.236,0.0352,0.4735,0.000,0
500,asocial,2972,0.9933,55.287,0.0012,0.4585,0.000,0
1000,cultural,19,0.0063,49.785,0.0560,0.4620,0.000,0
1000,asocial,2977,0.9937,68.189,0.0015,0.4555,0.000,0
1500,cultural,11,0.0037,51.157,0.0655,0.4487,0.000,0
1500,asocial,2989,0.9963,83.434,0.0011,0.4578,0.000,0
2000,cultural,3,0.0010,136.794,0.0750,0.4618,0.000,0
2000,asocial,2995,0.9990,101.704,0.0087,0.4588,0.000,0
2500,cultural,1,0.0003,361.850,0.0887,0.4288,0.000,0
2500,asocial,2994,0.9997,116.269,0.0238,0.4701,0.000,0
