tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,796,0.2657,49.815,0.8156,0.4619,0.000,0
500,asocial,2200,0.7343,62.124,0.0000,0.4541,0.000,0
1000,cultural,737,0.2464,61.134,1.2092,0.4612,0.000,0
1000,asocial,2254,0.7536,91.736,0.0000,0.4413,0.000,0
1500,cultural,623,0.2078,74.576,1.3313,0.4611,0.000,0
1500,asocial,2375,0.7922,113.124,0.0000,0.4432,0.000,0
2000,cultural,497,0.1661,94.850,1.4104,0.4553,0.000,0
2000,asocial,2495,0.8339,130.107,0.0000,0.4464,0.000,0
2500,cultural,394,0.1316,117.744,1.4843,0.4514,0.046,1
2500,asocial,2601,0.8684,137.356,0.0000,0.4459,0.000,0
3000,cultural,329,0.1099,138.398,1.5315,0.4485,0.085,1
3000,asocial,2664,0.8901,130.996,0.0000,0.4466,0.000,0
3500,cultural,258,0.0861,173.588,1.5772,0.4403,0.081,1
3500,asocial,2737,0.9139,112.330,0.0000,0.4538,0.000,0
4000,cultural,212,0.0707,208.776,1.6340,0.4382,0.085,1
4000,asocial,2785,0.9293,102.204,0.0000,0.4565,0.000,0
4500,cultural,181,0.0604,233.520,1.6364,0.4315,0.099,1
4500,asocial,2816,0.9396,99.515,0.0000,0.4582,0.000,0
5000,cultural,95,0.0324,332.731,1.6979,0.4257,0.116,1
5000,asocial,2835,0.9676,80.059,0.0000,0.4622,0.000,0
5500,cultural,25,0.0083,165.980,1.7272,0.4100,0.160,1
5500,asocial,2970,0.9917,63.656,0.0000,0.4678,0.000,0
6000,cultural,10,0.0033,172.045,1.7318,0.3926,0.100,1
6000,asocial,2981,0.9967,64.202,0.0000,0.4694,0.000,0
6500,cultural,8,0.0027,131.653,1.7392,0.4300,0.125,1
6500,asocial,2989,0.9973,67.505,0.0000,0.4701,0.000,0
7000,cultural,9,0.0030,94.275,1.7445,0.4238,0.111,1
7000,asocial,2988,0.9970,72.527,0.0000,0.4713,0.000,0
7500,cultural,4,0.0013,162.277,1.7445,0.3934,0.250,1
7500,asocial,2991,0.9987,70.790,0.0000,0.4731,0.000,0
8000,cultural,7,0.0023,55.764,1.7445,0.4511,0.000,0
8000,asocial,2986,0.9977,69.388,0.0000,0.4758,0.000,0
8500,cultural,3,0.0010,119.631,1.7373,0.4171,0.000,0
8500,asocial,2992,0.9990,61.921,0.0000,0.4794,0.000,0
9000,cultural,2,0.0007,188.466,0.8721,0.3562,0.000,0
9000,asocial,2990,0.9993,61.561,0.0000,0.4786,0.000,0
9500,cultural,6,0.0020,84.042,1.7203,0.4384,0.000,0
9500,asocial,2991,0.9980,66.768,0.0000,0.4816,0.000,0
10000,cultural,4,0.0013,17.143,1.7191,0.5076,0.000,0
10000,asocial,2991,0.9987,69.804,0.0000,0.4825,0.000,0
10500,cultural,2,0.0007,19.627,1.7191,0.4854,0.000,0
10500,asocial,2994,0.9993,68.449,0.0000,0.4816,0.000,0
11000,cultural,3,0.0010,20.153,1.7191,0.5096,0.000,0
11000,asocial,2988,0.9990,69.633,0.0000,0.4800,0.000,0
11500,cultural,1,0.0003,39.896,1.7191,0.5939,0.000,0
11500,asocial,2996,0.9997,67.073,0.0000,0.4794,0.000,0
12000,cultural,3,0.0010,28.083,1.5631,0.4859,0.000,0
12000,asocial,2985,0.9990,66.777,0.0000,0.4775,0.000,0
12500,cultural,2,0.0007,9.766,1.7191,0.4429,0.000,0
12500,asocial,2994,0.9993,66.748,0.0000,0.4747,0.000,0
13000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13000,asocial,2996,1.0000,67.577,0.0000,0.4762,0.000,0
13500,cultural,1,0.0003,4.739,0.0052,0.4286,0.000,0
13500,asocial,2993,0.9997,70.460,0.0000,0.4784,0.000,0
14000,cultural,2,0.0007,36.884,0.0007,0.4780,0.000,0
14000,asocial,2989,0.9993,67.192,0.0000,0.4806,0.000,0
14500,cultural,2,0.0007,31.615,0.0063,0.5420,0.000,0
14500,asocial,2995,0.9993,67.446,0.0000,0.4807,0.000,0
15000,cultural,2,0.0007,22.318,0.0063,0.5217,0.000,0
15000,asocial,2994,0.9993,66.260,0.0000,0.4847,0.000,0
15500,cultural,3,0.0010,28.514,0.0063,0.4814,0.000,0
15500,asocial,2994,0.9990,63.132,0.0000,0.4890,0.000,0
16000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
16000,asocial,2997,1.0000,62.017,0.0000,0.4870,0.000,0
16500,cultural,2,0.0007,24.356,-0.0000,0.4706,0.000,0
16500,asocial,2994,0.9993,66.691,0.0000,0.4889,0.000,0
17000,cultural,7,0.0023,16.226,0.0123,0.4850,0.000,0
17000,asocial,2987,0.9977,65.612,0.0000,0.4915,0.000,0
17500,cultural,3,0.0010,28.398,0.0122,0.4701,0.000,0
17500,asocial,2991,0.9990,63.941,0.0000,0.4883,0.000,0
18000,cultural,2,0.0007,38.641,0.0123,0.4936,0.000,0
18000,asocial,2993,0.9993,64.736,0.0000,0.4868,0.000,0
18500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18500,asocial,2996,1.0000,69.541,0.0000,0.4880,0.000,0
19000,cultural,26,0.0087,32.315,0.0171,0.5888,0.000,0
19000,asocial,2968,0.9913,67.250,0.0000,0.4821,0.000,0
19500,cultural,51,0.0170,32.841,0.0607,0.5842,0.000,0
19500,asocial,2946,0.9830,67.086,0.0000,0.4845,0.000,0
20000,cultural,33,0.0110,68.144,0.0641,0.5873,0.000,0
20000,asocial,2960,0.9890,65.846,0.0000,0.4847,0.000,0
