tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,59.713,0.0754,0.4970,0.000,0
500,asocial,2979,0.9933,36.381,0.0009,0.4729,0.000,0
1000,cultural,20,0.0067,51.909,0.0780,0.4970,0.000,0
1000,asocial,2979,0.9933,43.175,0.0011,0.4674,0.000,0
1500,cultural,20,0.0067,43.179,0.1289,0.4970,0.000,0
1500,asocial,2977,0.9933,53.119,0.0064,0.4633,0.000,0
2000,cultural,17,0.0057,37.031,0.2560,0.4884,0.000,0
2000,asocial,2976,0.9943,63.300,0.0287,0.4555,0.000,0
2500,cultural,14,0.0047,37.098,0.5360,0.4841,0.000,0
2500,asocial,2985,0.9953,70.490,0.0787,0.4433,0.000,0
