tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,900,0.3147,48.550,0.8431,0.4712,0.000,0
500,asocial,1960,0.6853,54.600,0.0000,0.4448,0.000,0
1000,cultural,702,0.3327,55.129,1.0904,0.4652,0.000,0
1000,asocial,1408,0.6673,96.391,0.0000,0.4274,0.000,0
1500,cultural,475,0.3025,74.476,1.1996,0.4575,0.000,0
1500,asocial,1095,0.6975,155.027,0.0000,0.4137,0.000,0
2000,cultural,337,0.2483,99.838,1.2960,0.4461,0.000,0
2000,asocial,1020,0.7517,194.783,0.0000,0.3989,0.000,0
2500,cultural,251,0.2133,134.226,1.3213,0.4309,0.000,0
2500,asocial,926,0.7867,234.067,0.0000,0.3878,0.000,0
3000,cultural,188,0.1869,180.539,1.4015,0.4219,0.000,0
3000,asocial,818,0.8131,261.448,0.0000,0.3741,0.000,0
3500,cultural,152,0.1492,233.013,1.4040,0.4086,0.007,1
3500,asocial,867,0.8508,236.636,0.0000,0.3711,0.000,0
4000,cultural,135,0.1251,278.475,1.4193,0.4024,0.022,1
4000,asocial,944,0.8749,236.030,0.0000,0.3632,0.000,0
4500,cultural,114,0.1021,346.003,1.4271,0.3967,0.026,1
4500,asocial,1003,0.8979,237.692,0.0000,0.3540,0.000,0
5000,cultural,70,0.0664,317.978,1.5260,0.3818,0.086,1
5000,asocial,985,0.9336,225.089,0.0000,0.3478,0.000,0
5500,cultural,43,0.0348,311.388,1.4013,0.3571,0.070,1
5500,asocial,1192,0.9652,171.490,0.0000,0.3553,0.000,0
6000,cultural,36,0.0220,325.641,1.4270,0.3535,0.056,1
6000,asocial,1597,0.9780,139.721,0.0000,0.3644,0.000,0
6500,cultural,52,0.0291,226.996,1.1491,0.3908,0.058,1
6500,asocial,1738,0.9709,133.936,0.0000,0.3673,0.000,0
7000,cultural,75,0.0439,166.451,1.1156,0.4160,0.040,1
7000,asocial,1633,0.9561,139.585,0.0000,0.3700,0.000,0
7500,cultural,87,0.0548,61.789,1.5041,0.4188,0.034,1
7500,asocial,1500,0.9452,146.252,0.0000,0.3778,0.000,0
8000,cultural,67,0.0432,69.353,1.6264,0.4241,0.030,1
8000,asocial,1484,0.9568,148.206,0.0000,0.3835,0.000,0
8500,cultural,51,0.0344,72.160,1.6545,0.4444,0.039,1
8500,asocial,1433,0.9656,149.287,0.0000,0.3854,0.000,0
9000,cultural,49,0.0340,84.231,1.6020,0.4195,0.061,1
9000,asocial,1392,0.9660,150.042,0.0000,0.3817,0.000,0
9500,cultural,42,0.0289,107.099,1.6475,0.4089,0.024,1
9500,asocial,1413,0.9711,147.616,0.0000,0.3722,0.000,0
10000,cultural,41,0.0276,104.510,1.5691,0.3944,0.000,0
10000,asocial,1442,0.9724,128.508,0.0000,0.3660,0.000,0
10500,cultural,30,0.0213,134.356,1.6890,0.3865,0.000,0
10500,asocial,1376,0.9787,114.663,0.0000,0.3611,0.000,0
11000,cultural,25,0.0212,131.079,1.7072,0.3754,0.000,0
11000,asocial,1157,0.9788,111.109,0.0000,0.3566,0.000,0
11500,cultural,19,0.0191,89.581,1.7087,0.3492,0.000,0
11500,asocial,977,0.9809,109.492,0.0000,0.3534,0.000,0
12000,cultural,17,0.0195,106.692,1.7091,0.3508,0.000,0
12000,asocial,856,0.9805,99.572,0.0000,0.3456,0.000,0
12500,cultural,15,0.0197,104.976,1.7092,0.3451,0.000,0
12500,asocial,747,0.9803,96.024,0.0000,0.3387,0.000,0
13000,cultural,10,0.0139,114.932,1.5337,0.3342,0.000,0
13000,asocial,709,0.9861,98.248,0.0000,0.3347,0.000,0
13500,cultural,10,0.0134,121.367,1.6614,0.3409,0.000,0
13500,asocial,738,0.9866,104.105,0.0000,0.3316,0.000,0
14000,cultural,6,0.0074,181.681,1.6908,0.3559,0.000,0
14000,asocial,800,0.9926,105.745,0.0000,0.3318,0.000,0
14500,cultural,4,0.0043,183.218,1.6816,0.3324,0.000,0
14500,asocial,925,0.9957,97.952,0.0000,0.3320,0.000,0
15000,cultural,3,0.0028,92.550,1.0992,0.3148,0.000,0
15000,asocial,1087,0.9972,85.786,0.0000,0.3320,0.000,0
15500,cultural,2,0.0015,139.528,0.7942,0.3402,0.000,0
15500,asocial,1336,0.9985,73.343,0.0000,0.3300,0.000,0
16000,cultural,2,0.0013,138.232,0.7942,0.3402,0.000,0
16000,asocial,1490,0.9987,65.493,0.0000,0.3289,0.000,0
16500,cultural,4,0.0027,92.250,0.6216,0.3495,0.000,0
16500,asocial,1488,0.9973,64.415,0.0000,0.3272,0.000,0
17000,cultural,8,0.0053,53.331,0.3416,0.3310,0.000,0
17000,asocial,1512,0.9947,60.908,0.0000,0.3250,0.000,0
17500,cultural,10,0.0067,53.247,0.7087,0.3008,0.000,0
17500,asocial,1478,0.9933,59.687,0.0000,0.3241,0.000,0
18000,cultural,12,0.0082,47.449,0.8525,0.3349,0.000,0
18000,asocial,1453,0.9918,58.520,0.0000,0.3235,0.000,0
18500,cultural,12,0.0082,54.991,0.9033,0.3287,0.000,0
18500,asocial,1455,0.9918,56.895,0.0000,0.3245,0.000,0
19000,cultural,17,0.0118,58.352,1.0087,0.3140,0.000,0
19000,asocial,1429,0.9882,56.160,0.0000,0.3241,0.000,0
19500,cultural,21,0.0148,55.908,0.9994,0.3124,0.000,0
19500,asocial,1395,0.9852,53.521,0.0000,0.3267,0.000,0
20000,cultural,19,0.0138,69.406,1.0898,0.3143,0.000,0
20000,asocial,1361,0.9862,53.918,0.0000,0.3259,0.000,0
