tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,21,0.0070,50.270,0.0450,0.5018,0.000,0
500,asocial,2977,0.9930,28.623,0.0007,0.4830,0.000,0
1000,cultural,20,0.0067,44.700,0.4590,0.5052,0.000,0
1000,asocial,2975,0.9933,35.169,0.0943,0.4797,0.000,0
1500,cultural,16,0.0053,32.569,0.6984,0.4864,0.000,0
1500,asocial,2975,0.9947,47.335,0.1265,0.4689,0.000,0
2000,cultural,16,0.0053,32.626,0.7154,0.4925,0.000,0
2000,asocial,2982,0.9947,67.445,0.1356,0.4572,0.000,0
2500,cultural,15,0.0050,32.174,0.7542,0.4917,0.000,0
2500,asocial,2978,0.9950,82.163,0.1077,0.4431,0.000,0
