tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,118,0.0394,37.011,0.0863,0.4703,0.000,0
500,asocial,2879,0.9606,31.952,0.0000,0.4829,0.000,0
1000,cultural,164,0.0547,38.898,0.2009,0.4835,0.000,0
1000,asocial,2833,0.9453,40.369,0.0000,0.4780,0.000,0
1500,cultural,152,0.0507,44.589,0.2669,0.4820,0.000,0
1500,asocial,2845,0.9493,49.018,0.0000,0.4722,0.000,0
2000,cultural,218,0.0728,49.226,0.3386,0.4776,0.000,0
2000,asocial,2776,0.9272,63.449,0.0000,0.4662,0.000,0
2500,cultural,296,0.0987,48.843,0.6722,0.4665,0.000,0
2500,asocial,2702,0.9013,75.379,0.0000,0.4590,0.000,0
