tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,261,0.0871,47.694,1.5221,0.4745,0.000,0
500,asocial,2734,0.9129,52.159,0.2255,0.4589,0.000,0
1000,cultural,237,0.0890,65.384,1.7986,0.4691,0.000,0
1000,asocial,2425,0.9110,81.787,0.3752,0.4452,0.000,0
1500,cultural,195,0.0985,80.805,1.8821,0.4729,0.000,0
1500,asocial,1784,0.9015,127.119,0.3462,0.4291,0.000,0
2000,cultural,157,0.0919,96.749,1.9947,0.4698,0.000,0
2000,asocial,1552,0.9081,162.250,0.3911,0.4123,0.000,0
2500,cultural,127,0.0902,112.678,2.0711,0.4633,0.000,0
2500,asocial,1281,0.9098,191.289,0.4201,0.4006,0.000,0
