tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,58.741,0.0446,0.4934,0.000,0
500,asocial,2979,0.9933,34.791,0.0044,0.4836,0.000,0
1000,cultural,20,0.0067,68.997,0.3077,0.4934,0.000,0
1000,asocial,2976,0.9933,44.894,0.0149,0.4801,0.000,0
1500,cultural,20,0.0067,63.312,0.3606,0.4934,0.000,0
1500,asocial,2973,0.9933,55.853,0.0174,0.4720,0.000,0
2000,cultural,20,0.0067,61.762,0.6751,0.4934,0.000,0
2000,asocial,2977,0.9933,67.593,0.1149,0.4631,0.000,0
2500,cultural,20,0.0067,29.838,1.1310,0.4961,0.000,0
2500,asocial,2974,0.9933,75.002,0.2377,0.4543,0.000,0
