tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,24,0.0080,129.756,0.4613,0.4862,0.000,0
500,asocial,2971,0.9920,53.237,0.0846,0.4713,0.000,0
1000,cultural,66,0.0223,39.140,0.8929,0.4937,0.000,0
1000,asocial,2890,0.9777,85.875,0.1352,0.4582,0.000,0
1500,cultural,59,0.0245,49.465,0.9397,0.4890,0.000,0
1500,asocial,2354,0.9755,131.142,0.1046,0.4474,0.000,0
2000,cultural,47,0.0235,64.610,0.9393,0.4848,0.000,0
2000,asocial,1952,0.9765,184.472,0.0906,0.4343,0.000,0
2500,cultural,32,0.0170,79.210,1.0187,0.4804,0.000,0
2500,asocial,1854,0.9830,212.868,0.1278,0.4133,0.000,0
