tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,41,0.0137,53.831,0.0380,0.4835,0.000,0
500,asocial,2957,0.9863,35.799,0.0000,0.4727,0.000,0
1000,cultural,44,0.0147,54.592,0.0398,0.4835,0.000,0
1000,asocial,2952,0.9853,45.174,0.0000,0.4680,0.000,0
1500,cultural,51,0.0170,53.827,0.0595,0.4657,0.000,0
1500,asocial,2944,0.9830,56.704,0.0000,0.4621,0.000,0
2000,cultural,53,0.0177,55.353,0.0755,0.4760,0.000,0
2000,asocial,2946,0.9823,66.206,0.0000,0.4522,0.000,0
2500,cultural,81,0.0270,49.880,0.1026,0.4861,0.000,0
2500,asocial,2917,0.9730,74.466,0.0000,0.4347,0.000,0
