tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,136.461,0.0996,0.4942,0.000,0
500,asocial,2976,0.9933,50.411,0.0163,0.4761,0.000,0
1000,cultural,52,0.0174,30.208,0.5860,0.4964,0.000,0
1000,asocial,2945,0.9826,73.117,0.1172,0.4772,0.000,0
1500,cultural,30,0.0100,44.598,0.6117,0.4836,0.000,0
1500,asocial,2968,0.9900,91.379,0.1540,0.4727,0.000,0
2000,cultural,19,0.0073,56.297,0.5749,0.4763,0.000,0
2000,asocial,2579,0.9927,119.286,0.1278,0.4566,0.000,0
2500,cultural,13,0.0054,63.803,0.6152,0.4735,0.000,0
2500,asocial,2390,0.9946,138.636,0.1067,0.4336,0.000,0
