tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,118,0.0394,37.011,0.0863,0.4703,0.000,0
500,asocial,2879,0.9606,31.952,0.0000,0.4829,0.000,0
1000,cultural,318,0.1060,33.830,0.2235,0.4773,0.000,0
1000,asocial,2682,0.8940,40.778,0.0000,0.4786,0.000,0
1500,cultural,700,0.2334,38.224,0.5767,0.4820,0.000,0
1500,asocial,2299,0.7666,54.876,0.0000,0.4710,0.000,0
2000,cultural,1029,0.3433,41.313,1.5343,0.4700,0.000,0
2000,asocial,1968,0.6567,73.325,0.0000,0.4568,0.000,0
2500,cultural,900,0.3006,49.039,2.1242,0.4661,0.000,0
2500,asocial,2094,0.6994,77.900,0.0000,0.4504,0.000,0
