tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,96,0.0320,49.115,0.1390,0.4604,0.000,0
500,asocial,2901,0.9680,35.579,0.0000,0.4858,0.000,0
1000,cultural,112,0.0374,44.211,0.1530,0.4617,0.000,0
1000,asocial,2886,0.9626,44.077,0.0000,0.4795,0.000,0
1500,cultural,300,0.1001,43.186,0.2557,0.4717,0.000,0
1500,asocial,2697,0.8999,54.664,0.0000,0.4733,0.000,0
2000,cultural,248,0.0827,59.727,0.3287,0.4610,0.000,0
2000,asocial,2749,0.9173,67.271,0.0000,0.4641,0.000,0
2500,cultural,215,0.0717,75.808,0.3600,0.4655,0.000,0
2500,asocial,2782,0.9283,77.834,0.0000,0.4475,0.000,0
