tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,61.930,0.0715,0.4820,0.000,0
500,asocial,2978,0.9933,36.435,0.0013,0.4810,0.000,0
1000,cultural,20,0.0067,54.454,0.0717,0.4820,0.000,0
1000,asocial,2977,0.9933,44.161,0.0012,0.4736,0.000,0
1500,cultural,18,0.0060,51.791,0.0798,0.4949,0.000,0
1500,asocial,2979,0.9940,51.732,0.0015,0.4675,0.000,0
2000,cultural,19,0.0063,40.783,0.0849,0.4941,0.000,0
2000,asocial,2978,0.9937,63.906,0.0025,0.4627,0.000,0
2500,cultural,18,0.0060,25.068,0.1528,0.4984,0.000,0
2500,asocial,2977,0.9940,77.082,0.0063,0.4439,0.000,0
