tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,130.464,0.0613,0.4919,0.000,0
500,asocial,2975,0.9933,46.462,0.0011,0.4683,0.000,0
1000,cultural,77,0.0257,32.797,0.4901,0.4949,0.000,0
1000,asocial,2916,0.9743,64.913,0.0970,0.4671,0.000,0
1500,cultural,92,0.0307,37.737,1.0350,0.4915,0.000,0
1500,asocial,2906,0.9693,86.584,0.1763,0.4603,0.000,0
2000,cultural,62,0.0207,49.670,1.3072,0.4882,0.000,0
2000,asocial,2936,0.9793,118.037,0.1832,0.4440,0.000,0
2500,cultural,43,0.0143,63.851,1.2711,0.4859,0.000,0
2500,asocial,2956,0.9857,136.595,0.1477,0.4199,0.000,0
