tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,870,0.2902,51.639,1.1011,0.4774,0.000,0
500,asocial,2128,0.7098,68.138,0.0000,0.4464,0.000,0
1000,cultural,881,0.3003,62.848,1.6593,0.4753,0.000,0
1000,asocial,2053,0.6997,103.962,0.0000,0.4436,0.000,0
1500,cultural,724,0.2462,75.404,1.6426,0.4702,0.000,0
1500,asocial,2217,0.7538,131.602,0.0000,0.4295,0.000,0
2000,cultural,532,0.1818,102.090,1.8537,0.4648,0.000,0
2000,asocial,2394,0.8182,154.586,0.0000,0.4062,0.000,0
2500,cultural,446,0.1499,125.558,1.8380,0.4545,0.000,0
2500,asocial,2529,0.8501,161.112,0.0000,0.3933,0.000,0
3000,cultural,329,0.1310,155.420,1.8350,0.4499,0.000,0
3000,asocial,2183,0.8690,178.438,0.0000,0.3818,0.000,0
3500,cultural,270,0.1284,187.973,1.8658,0.4446,0.000,0
3500,asocial,1833,0.8716,195.478,0.0000,0.3718,0.000,0
4000,cultural,220,0.1251,223.012,1.9003,0.4328,0.000,0
4000,asocial,1539,0.8749,209.331,0.0000,0.3623,0.000,0
4500,cultural,187,0.1148,250.896,1.9258,0.4106,0.000,0
4500,asocial,1442,0.8852,220.354,0.0000,0.3570,0.000,0
5000,cultural,91,0.0653,270.265,1.8969,0.3864,0.000,0
5000,asocial,1303,0.9347,207.937,0.0000,0.3504,0.000,0
5500,cultural,38,0.0311,254.563,1.8554,0.3187,0.000,0
5500,asocial,1183,0.9689,207.914,0.0000,0.3421,0.000,0
6000,cultural,29,0.0263,320.068,1.9540,0.3040,0.000,0
6000,asocial,1075,0.9737,198.547,0.0000,0.3323,0.000,0
6500,cultural,23,0.0231,406.573,1.9613,0.3031,0.000,0
6500,asocial,971,0.9769,182.361,0.0000,0.3258,0.000,0
7000,cultural,19,0.0184,422.090,1.9092,0.3185,0.000,0
7000,asocial,1013,0.9816,148.467,0.0000,0.3303,0.000,0
7500,cultural,13,0.0134,513.151,1.9699,0.3249,0.000,0
7500,asocial,955,0.9866,147.391,0.0000,0.3252,0.000,0
8000,cultural,13,0.0138,552.474,1.9223,0.3087,0.000,0
8000,asocial,931,0.9862,150.254,0.0000,0.3205,0.000,0
8500,cultural,12,0.0127,376.263,1.8026,0.2970,0.000,0
8500,asocial,931,0.9873,154.311,0.0000,0.3206,0.000,0
9000,cultural,11,0.0118,355.924,1.7891,0.2944,0.000,0
9000,asocial,924,0.9882,163.900,0.0000,0.3176,0.000,0
9500,cultural,7,0.0080,464.004,1.6842,0.2835,0.000,0
9500,asocial,863,0.9920,176.768,0.0000,0.3160,0.000,0
10000,cultural,7,0.0085,542.200,1.6842,0.2835,0.000,0
10000,asocial,812,0.9915,197.796,0.0000,0.3129,0.000,0
10500,cultural,5,0.0061,696.053,1.5717,0.2842,0.000,0
10500,asocial,819,0.9939,205.973,0.0000,0.3105,0.000,0
11000,cultural,9,0.0112,469.070,1.6160,0.2619,0.000,0
11000,asocial,792,0.9888,218.739,0.0000,0.3098,0.000,0
11500,cultural,10,0.0123,379.636,1.1235,0.3046,0.000,0
11500,asocial,800,0.9877,226.485,0.0000,0.3087,0.000,0
12000,cultural,11,0.0136,243.585,0.7021,0.2841,0.000,0
12000,asocial,796,0.9864,210.397,0.0000,0.3061,0.000,0
12500,cultural,11,0.0138,119.935,0.3471,0.2875,0.000,0
12500,asocial,787,0.9862,208.369,0.0000,0.3068,0.000,0
13000,cultural,15,0.0179,82.238,0.2751,0.3049,0.000,0
13000,asocial,822,0.9821,190.395,0.0000,0.3083,0.000,0
13500,cultural,16,0.0189,101.196,0.6323,0.2929,0.000,0
13500,asocial,832,0.9811,179.997,0.0000,0.3080,0.000,0
14000,cultural,15,0.0173,143.644,0.6309,0.2905,0.000,0
14000,asocial,852,0.9827,170.581,0.0000,0.3059,0.000,0
14500,cultural,18,0.0219,162.995,0.7824,0.2938,0.000,0
14500,asocial,805,0.9781,177.565,0.0000,0.3075,0.000,0
15000,cultural,12,0.0146,294.776,1.4468,0.2885,0.000,0
15000,asocial,808,0.9854,167.387,0.0000,0.3089,0.000,0
15500,cultural,12,0.0150,342.622,1.5136,0.2885,0.000,0
15500,asocial,789,0.9850,171.883,0.0000,0.3084,0.000,0
16000,cultural,12,0.0153,397.999,1.6687,0.2885,0.000,0
16000,asocial,770,0.9847,161.961,0.0000,0.3093,0.000,0
16500,cultural,11,0.0138,458.510,1.7132,0.2886,0.000,0
16500,asocial,784,0.9862,168.829,0.0000,0.3108,0.000,0
17000,cultural,8,0.0095,582.042,1.7360,0.3078,0.000,0
17000,asocial,836,0.9905,154.434,0.0000,0.3064,0.000,0
17500,cultural,6,0.0073,330.241,1.4641,0.3043,0.000,0
17500,asocial,815,0.9927,146.017,0.0000,0.3022,0.000,0
18000,cultural,3,0.0039,251.975,1.6505,0.3147,0.000,0
18000,asocial,769,0.9961,164.941,0.0000,0.3012,0.000,0
18500,cultural,3,0.0041,340.031,1.6505,0.3147,0.000,0
18500,asocial,724,0.9959,181.864,0.0000,0.3009,0.000,0
19000,cultural,3,0.0040,411.346,1.6505,0.3147,0.000,0
19000,asocial,749,0.9960,180.745,0.0000,0.2996,0.000,0
19500,cultural,1,0.0013,1052.439,1.4454,0.3202,0.000,0
19500,asocial,785,0.9987,171.078,0.0000,0.2977,0.000,0
20000,cultural,3,0.0034,433.682,0.4852,0.3299,0.000,0
20000,asocial,870,0.9966,170.363,0.0000,0.2929,0.000,0
