tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,22,0.0073,44.341,0.0910,0.4901,0.000,0
500,asocial,2972,0.9927,32.086,0.0046,0.4820,0.000,0
1000,cultural,21,0.0070,45.705,0.2621,0.4886,0.000,0
1000,asocial,2975,0.9930,44.132,0.0252,0.4783,0.000,0
1500,cultural,22,0.0073,29.148,0.4370,0.4884,0.000,0
1500,asocial,2975,0.9927,51.872,0.0690,0.4768,0.000,0
2000,cultural,17,0.0057,31.785,0.5625,0.4889,0.000,0
2000,asocial,2974,0.9943,60.009,0.0970,0.4667,0.000,0
2500,cultural,12,0.0040,23.881,0.6704,0.4830,0.000,0
2500,asocial,2983,0.9960,67.437,0.1013,0.4524,0.000,0
