tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,988,0.3343,38.328,1.2759,0.4559,0.000,0
500,asocial,1967,0.6657,54.176,0.0000,0.4458,0.000,0
1000,cultural,874,0.3719,49.165,1.8467,0.4535,0.000,0
1000,asocial,1476,0.6281,89.983,0.0000,0.4307,0.000,0
1500,cultural,697,0.2368,62.855,1.9114,0.4471,0.000,0
1500,asocial,2247,0.7632,95.695,0.0000,0.4419,0.000,0
2000,cultural,536,0.1855,80.870,2.1398,0.4380,0.000,0
2000,asocial,2353,0.8145,103.763,0.0000,0.4247,0.000,0
2500,cultural,418,0.1617,99.296,2.2538,0.4326,0.000,0
2500,asocial,2167,0.8383,119.521,0.0000,0.4048,0.000,0
3000,cultural,336,0.1527,119.411,2.3486,0.4269,0.000,0
3000,asocial,1865,0.8473,137.411,0.0000,0.3942,0.000,0
3500,cultural,269,0.1507,138.839,2.4779,0.4148,0.004,1
3500,asocial,1516,0.8493,166.471,0.0000,0.3836,0.000,0
4000,cultural,214,0.1465,166.001,2.5151,0.4115,0.047,1
4000,asocial,1247,0.8535,206.333,0.0000,0.3729,0.000,0
4500,cultural,175,0.1416,190.642,2.5172,0.4025,0.103,1
4500,asocial,1061,0.8584,254.063,0.0000,0.3656,0.000,0
5000,cultural,98,0.1043,249.424,2.5225,0.3912,0.163,1
5000,asocial,842,0.8957,297.589,0.0000,0.3587,0.000,0
5500,cultural,32,0.0450,261.047,2.5259,0.3609,0.312,1
5500,asocial,679,0.9550,322.174,0.0000,0.3522,0.000,0
6000,cultural,15,0.0241,161.990,2.5159,0.3375,0.333,1
6000,asocial,607,0.9759,326.295,0.0000,0.3540,0.000,0
6500,cultural,10,0.0220,245.454,2.2830,0.3572,0.300,1
6500,asocial,445,0.9780,361.756,0.0000,0.3518,0.000,0
7000,cultural,3,0.0094,643.669,1.6956,0.3368,0.000,0
7000,asocial,315,0.9906,378.269,0.0000,0.3506,0.000,0
7500,cultural,4,0.0197,500.949,0.6662,0.4659,0.000,0
7500,asocial,199,0.9803,297.437,0.0000,0.3343,0.000,0
8000,cultural,1,0.0063,5.998,0.0434,0.5836,0.000,0
8000,asocial,157,0.9937,347.589,0.0000,0.3298,0.000,0
8500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
8500,asocial,134,1.0000,374.262,0.0000,0.3289,0.000,0
9000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9000,asocial,106,1.0000,449.351,0.0000,0.3279,0.000,0
9500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9500,asocial,91,1.0000,519.225,0.0000,0.3240,0.000,0
10000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10000,asocial,83,1.0000,613.933,0.0000,0.3225,0.000,0
10500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10500,asocial,75,1.0000,658.662,0.0000,0.3114,0.000,0
11000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11000,asocial,59,1.0000,632.183,0.0000,0.2943,0.000,0
11500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11500,asocial,60,1.0000,570.157,0.0000,0.2683,0.000,0
12000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
12000,asocial,55,1.0000,691.213,0.0000,0.2656,0.000,0
12500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
12500,asocial,49,1.0000,840.117,0.0000,0.2679,0.000,0
13000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13000,asocial,52,1.0000,869.263,0.0000,0.2627,0.000,0
13500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13500,asocial,63,1.0000,646.789,0.0000,0.2663,0.000,0
14000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14000,asocial,82,1.0000,674.316,0.0000,0.2799,0.000,0
14500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14500,asocial,96,1.0000,667.471,0.0000,0.2879,0.000,0
15000,cultural,9,0.0584,44.100,0.1063,0.2392,0.000,0
15000,asocial,145,0.9416,548.793,0.0000,0.2825,0.000,0
15500,cultural,10,0.0465,84.835,0.1064,0.2228,0.000,0
15500,asocial,205,0.9535,439.714,0.0000,0.2722,0.000,0
16000,cultural,12,0.0373,129.185,0.1054,0.2296,0.000,0
16000,asocial,310,0.9627,322.648,0.0000,0.2671,0.000,0
16500,cultural,32,0.0520,87.959,0.1064,0.2411,0.000,0
16500,asocial,583,0.9480,218.762,0.0000,0.2595,0.000,0
17000,cultural,80,0.0691,90.316,0.1192,0.2498,0.000,0
17000,asocial,1078,0.9309,170.403,0.0000,0.2563,0.000,0
17500,cultural,298,0.1272,55.607,0.2052,0.2532,0.000,0
17500,asocial,2044,0.8728,113.044,0.0000,0.2499,0.000,0
18000,cultural,481,0.1609,51.566,0.3494,0.2403,0.000,0
18000,asocial,2509,0.8391,82.367,0.0000,0.2469,0.000,0
18500,cultural,384,0.1434,49.125,0.4512,0.2372,0.000,0
18500,asocial,2294,0.8566,65.892,0.0000,0.2432,0.000,0
19000,cultural,257,0.1350,53.723,0.4779,0.2350,0.000,0
19000,asocial,1646,0.8650,69.757,0.0000,0.2434,0.000,0
19500,cultural,199,0.1398,62.047,0.4808,0.2411,0.000,0
19500,asocial,1224,0.8602,72.383,0.0000,0.2409,0.000,0
20000,cultural,171,0.1377,71.546,0.5132,0.2416,0.000,0
20000,asocial,1071,0.8623,70.732,0.0000,0.2400,0.000,0
