tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,55,0.0184,65.872,0.3723,0.4728,0.000,0
500,asocial,2939,0.9816,47.584,0.0157,0.4689,0.000,0
1000,cultural,83,0.0277,44.388,0.5647,0.4820,0.000,0
1000,asocial,2913,0.9723,73.567,0.0424,0.4736,0.000,0
1500,cultural,55,0.0184,55.698,0.6368,0.4897,0.000,0
1500,asocial,2942,0.9816,95.988,0.0370,0.4965,0.000,0
2000,cultural,39,0.0130,68.624,0.6369,0.4940,0.000,0
2000,asocial,2959,0.9870,111.352,0.0277,0.5135,0.000,0
2500,cultural,35,0.0117,64.177,0.6369,0.4951,0.000,0
2500,asocial,2963,0.9883,114.767,0.0229,0.5260,0.000,0
