tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,1110,0.3701,40.125,1.4052,0.4658,0.030,1
500,asocial,1889,0.6299,56.188,0.0000,0.4281,0.000,0
1000,cultural,1238,0.4460,41.981,2.0623,0.4605,0.030,1
1000,asocial,1538,0.5540,83.672,0.0000,0.4125,0.000,0
1500,cultural,903,0.4037,55.963,2.2741,0.4553,0.035,1
1500,asocial,1334,0.5963,119.983,0.0000,0.3972,0.000,0
2000,cultural,635,0.3631,79.288,2.3915,0.4505,0.057,1
2000,asocial,1114,0.6369,173.013,0.0000,0.3882,0.000,0
2500,cultural,460,0.1557,110.881,2.4170,0.4454,0.061,1
2500,asocial,2495,0.8443,107.756,0.0000,0.4477,0.000,0
3000,cultural,333,0.1466,158.274,2.4514,0.4341,0.072,1
3000,asocial,1939,0.8534,130.574,0.0000,0.4273,0.000,0
3500,cultural,261,0.1468,211.500,2.4587,0.4243,0.080,1
3500,asocial,1517,0.8532,163.792,0.0000,0.4087,0.000,0
4000,cultural,212,0.1550,273.831,2.4527,0.4150,0.090,1
4000,asocial,1156,0.8450,219.991,0.0000,0.3917,0.000,0
4500,cultural,174,0.1439,352.914,2.4530,0.4101,0.103,1
4500,asocial,1035,0.8561,251.846,0.0000,0.3780,0.000,0
5000,cultural,101,0.1047,376.908,2.5170,0.3945,0.149,1
5000,asocial,864,0.8953,261.349,0.0000,0.3633,0.000,0
5500,cultural,66,0.0771,445.465,2.4246,0.3428,0.106,1
5500,asocial,790,0.9229,257.612,0.0000,0.3497,0.000,0
6000,cultural,48,0.0578,348.484,2.5227,0.3279,0.042,1
6000,asocial,783,0.9422,243.246,0.0000,0.3420,0.000,0
6500,cultural,42,0.0623,269.615,2.5253,0.3358,0.024,1
6500,asocial,632,0.9377,218.529,0.0000,0.3404,0.000,0
7000,cultural,37,0.0611,261.936,2.5609,0.3376,0.027,1
7000,asocial,569,0.9389,233.819,0.0000,0.3375,0.000,0
7500,cultural,32,0.0644,311.721,2.5678,0.3395,0.031,1
7500,asocial,465,0.9356,206.206,0.0000,0.3282,0.000,0
8000,cultural,31,0.0649,380.248,2.5827,0.3512,0.032,1
8000,asocial,447,0.9351,205.175,0.0000,0.3240,0.000,0
8500,cultural,33,0.0696,408.183,2.6273,0.3517,0.030,1
8500,asocial,441,0.9304,185.109,0.0000,0.3198,0.000,0
9000,cultural,36,0.0623,446.615,2.6994,0.3500,0.028,1
9000,asocial,542,0.9377,167.469,0.0000,0.3226,0.000,0
9500,cultural,32,0.0507,509.546,2.7638,0.3615,0.000,0
9500,asocial,599,0.9493,154.277,0.0000,0.3195,0.000,0
10000,cultural,31,0.0489,491.191,2.7610,0.3468,0.000,0
10000,asocial,603,0.9511,137.466,0.0000,0.3232,0.000,0
10500,cultural,27,0.0465,471.119,2.7858,0.3424,0.000,0
10500,asocial,554,0.9535,158.387,0.0000,0.3181,0.000,0
11000,cultural,32,0.0579,427.226,2.7924,0.3615,0.000,0
11000,asocial,521,0.9421,167.815,0.0000,0.3195,0.000,0
11500,cultural,26,0.0536,433.164,2.7975,0.3363,0.000,0
11500,asocial,459,0.9464,187.282,0.0000,0.3123,0.000,0
12000,cultural,26,0.0570,519.414,2.7932,0.3348,0.000,0
12000,asocial,430,0.9430,211.385,0.0000,0.3113,0.000,0
12500,cultural,28,0.0577,507.542,2.6493,0.3255,0.000,0
12500,asocial,457,0.9423,228.756,0.0000,0.3138,0.000,0
13000,cultural,26,0.0460,471.886,2.7804,0.3144,0.000,0
13000,asocial,539,0.9540,221.345,0.0000,0.3173,0.000,0
13500,cultural,30,0.0449,267.716,2.7012,0.3024,0.000,0
13500,asocial,638,0.9551,203.661,0.0000,0.3206,0.000,0
14000,cultural,23,0.0292,315.864,2.6771,0.2898,0.000,0
14000,asocial,766,0.9708,166.877,0.0000,0.3185,0.000,0
14500,cultural,27,0.0339,241.139,2.6902,0.2990,0.000,0
14500,asocial,770,0.9661,164.602,0.0000,0.3147,0.000,0
15000,cultural,28,0.0316,217.652,2.7844,0.2971,0.000,0
15000,asocial,859,0.9684,151.889,0.0000,0.3140,0.000,0
15500,cultural,24,0.0235,258.299,2.7980,0.3033,0.000,0
15500,asocial,997,0.9765,139.763,0.0000,0.3136,0.000,0
16000,cultural,24,0.0226,131.088,2.6071,0.2908,0.000,0
16000,asocial,1040,0.9774,127.777,0.0000,0.3100,0.000,0
16500,cultural,22,0.0202,137.004,2.6469,0.2971,0.000,0
16500,asocial,1068,0.9798,121.992,0.0000,0.3089,0.000,0
17000,cultural,19,0.0188,157.383,2.7784,0.3005,0.000,0
17000,asocial,992,0.9812,129.140,0.0000,0.3068,0.000,0
17500,cultural,17,0.0174,102.704,2.7796,0.3000,0.059,1
17500,asocial,961,0.9826,123.976,0.0000,0.3064,0.000,0
18000,cultural,14,0.0151,105.658,2.7498,0.2934,0.000,0
18000,asocial,914,0.9849,115.559,0.0000,0.3032,0.000,0
18500,cultural,10,0.0116,150.331,2.7560,0.2859,0.000,0
18500,asocial,850,0.9884,109.384,0.0000,0.3016,0.000,0
19000,cultural,9,0.0113,158.235,2.6799,0.2945,0.000,0
19000,asocial,790,0.9887,117.019,0.0000,0.3004,0.000,0
19500,cultural,6,0.0079,128.014,2.7048,0.2958,0.000,0
19500,asocial,751,0.9921,123.204,0.0000,0.2983,0.000,0
20000,cultural,5,0.0067,155.745,2.6857,0.3120,0.000,0
20000,asocial,746,0.9933,118.608,0.0000,0.2952,0.000,0
