tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,276,0.0921,45.023,1.4340,0.4799,0.000,0
500,asocial,2721,0.9079,52.234,0.2215,0.4585,0.000,0
1000,cultural,225,0.0752,66.577,1.8440,0.4799,0.000,0
1000,asocial,2769,0.9248,73.623,0.2278,0.4536,0.000,0
1500,cultural,188,0.0904,81.240,2.0184,0.4796,0.000,0
1500,asocial,1891,0.9096,119.651,0.2478,0.4449,0.000,0
2000,cultural,163,0.0991,92.521,2.0846,0.4802,0.000,0
2000,asocial,1482,0.9009,171.208,0.2771,0.4331,0.000,0
2500,cultural,124,0.0436,117.476,2.0769,0.4722,0.000,0
2500,asocial,2719,0.9564,120.996,0.3418,0.4293,0.000,0
