tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,860,0.2868,42.682,1.1655,0.4548,0.000,0
500,asocial,2139,0.7132,67.810,0.0000,0.4333,0.000,0
1000,cultural,963,0.3284,47.688,1.8442,0.4571,0.000,0
1000,asocial,1969,0.6716,91.262,0.0000,0.4165,0.000,0
1500,cultural,714,0.2472,66.792,2.1878,0.4538,0.000,0
1500,asocial,2174,0.7528,104.897,0.0000,0.4122,0.000,0
2000,cultural,1209,0.4033,68.086,3.3565,0.4546,0.000,0
2000,asocial,1789,0.5967,149.251,0.0000,0.4006,0.000,0
2500,cultural,1520,0.5072,69.685,5.1289,0.4437,0.000,0
2500,asocial,1477,0.4928,191.895,0.0000,0.3925,0.000,0
3000,cultural,1782,0.5946,68.876,5.9611,0.4477,0.000,0
3000,asocial,1215,0.4054,210.015,0.0000,0.3939,0.000,0
3500,cultural,1959,0.6537,68.214,6.6300,0.4510,0.000,0
3500,asocial,1038,0.3463,217.276,0.0000,0.3911,0.000,0
4000,cultural,2090,0.6981,71.278,8.1118,0.4558,0.000,0
4000,asocial,904,0.3019,240.467,0.0000,0.3899,0.000,0
4500,cultural,2188,0.7296,80.974,8.8371,0.4525,0.000,1
4500,asocial,811,0.2704,235.869,0.0000,0.3873,0.000,0
5000,cultural,2331,0.7867,89.658,10.2912,0.4549,0.001,1
5000,asocial,632,0.2133,227.351,0.0000,0.3894,0.000,0
5500,cultural,2486,0.8312,93.585,11.0492,0.4588,0.003,1
5500,asocial,505,0.1688,174.616,0.0000,0.3991,0.000,0
6000,cultural,2577,0.8604,99.531,11.7656,0.4556,0.002,1
6000,asocial,418,0.1396,163.247,0.0000,0.4076,0.000,0
6500,cultural,2646,0.8832,99.891,12.4762,0.4423,0.001,1
6500,asocial,350,0.1168,130.244,0.0000,0.4139,0.000,0
7000,cultural,2734,0.9122,85.310,13.1287,0.4298,0.000,0
7000,asocial,263,0.0878,158.053,0.0000,0.4147,0.000,0
7500,cultural,2824,0.9420,79.531,13.8217,0.4208,0.000,0
7500,asocial,174,0.0580,209.993,0.0000,0.4207,0.000,0
8000,cultural,2848,0.9496,71.266,14.4727,0.4157,0.000,0
8000,asocial,151,0.0504,207.380,0.0000,0.4202,0.000,0
