tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,1113,0.3710,39.384,1.3698,0.4672,0.030,1
500,asocial,1887,0.6290,55.673,0.0000,0.4279,0.000,0
1000,cultural,966,0.3604,46.117,1.6894,0.4606,0.048,1
1000,asocial,1714,0.6396,80.634,0.0000,0.4187,0.000,0
1500,cultural,713,0.3203,62.645,1.7924,0.4532,0.048,1
1500,asocial,1513,0.6797,118.189,0.0000,0.4049,0.000,0
2000,cultural,527,0.2966,88.094,1.8694,0.4441,0.061,1
2000,asocial,1250,0.7034,166.336,0.0000,0.3991,0.000,0
2500,cultural,400,0.2649,126.201,1.9041,0.4293,0.045,1
2500,asocial,1110,0.7351,204.311,0.0000,0.3831,0.000,0
3000,cultural,327,0.2674,168.747,1.9638,0.4204,0.043,1
3000,asocial,896,0.7326,251.077,0.0000,0.3670,0.000,0
3500,cultural,270,0.2324,223.124,1.9897,0.4030,0.052,1
3500,asocial,892,0.7676,260.486,0.0000,0.3515,0.000,0
4000,cultural,231,0.2145,266.281,2.0096,0.3944,0.056,1
4000,asocial,846,0.7855,282.686,0.0000,0.3436,0.000,0
4500,cultural,197,0.2074,329.685,2.0355,0.3828,0.061,1
4500,asocial,753,0.7926,313.539,0.0000,0.3371,0.000,0
5000,cultural,121,0.1649,355.513,2.0934,0.3589,0.050,1
5000,asocial,613,0.8351,323.312,0.0000,0.3237,0.000,0
5500,cultural,76,0.1230,460.106,2.0851,0.3090,0.026,1
5500,asocial,542,0.8770,304.928,0.0000,0.3057,0.000,0
6000,cultural,58,0.1082,569.140,2.0965,0.3011,0.034,1
6000,asocial,478,0.8918,339.500,0.0000,0.2969,0.000,0
6500,cultural,43,0.0909,584.830,2.0974,0.2920,0.023,1
6500,asocial,430,0.9091,378.531,0.0000,0.2909,0.000,0
7000,cultural,32,0.0719,616.323,2.0974,0.2884,0.000,0
7000,asocial,413,0.9281,352.161,0.0000,0.2935,0.000,0
7500,cultural,24,0.0585,559.128,2.0973,0.2872,0.000,0
7500,asocial,386,0.9415,275.530,0.0000,0.2908,0.000,0
8000,cultural,18,0.0463,718.390,2.0973,0.2791,0.000,0
8000,asocial,371,0.9537,292.994,0.0000,0.2791,0.000,0
8500,cultural,10,0.0249,532.993,2.0971,0.3144,0.000,0
8500,asocial,391,0.9751,272.550,0.0000,0.2759,0.000,0
9000,cultural,7,0.0162,464.087,2.0975,0.3512,0.000,0
9000,asocial,425,0.9838,236.585,0.0000,0.2649,0.000,0
9500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9500,asocial,434,1.0000,200.590,0.0000,0.2521,0.000,0
10000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10000,asocial,475,1.0000,180.395,0.0000,0.2366,0.000,0
10500,cultural,1,0.0021,49.844,0.0281,0.1524,0.000,0
10500,asocial,476,0.9979,181.459,0.0000,0.2293,0.000,0
11000,cultural,6,0.0126,98.264,0.0193,0.1172,0.000,0
11000,asocial,471,0.9874,181.981,0.0000,0.2268,0.000,0
11500,cultural,6,0.0135,129.323,0.0192,0.1638,0.000,0
11500,asocial,438,0.9865,174.673,0.0000,0.2274,0.000,0
12000,cultural,4,0.0096,218.833,0.0210,0.2003,0.000,0
12000,asocial,412,0.9904,178.143,0.0000,0.2292,0.000,0
12500,cultural,3,0.0079,312.790,0.0242,0.1478,0.000,0
12500,asocial,375,0.9921,180.266,0.0000,0.2377,0.000,0
13000,cultural,3,0.0099,325.111,0.0242,0.1478,0.000,0
13000,asocial,299,0.9901,210.165,0.0000,0.2294,0.000,0
13500,cultural,2,0.0082,240.200,0.0281,0.1516,0.000,0
13500,asocial,242,0.9918,256.290,0.0000,0.2401,0.000,0
14000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14000,asocial,224,1.0000,242.607,0.0000,0.2543,0.000,0
14500,cultural,1,0.0054,49.621,-0.0185,0.0996,0.000,0
14500,asocial,184,0.9946,236.454,0.0000,0.2540,0.000,0
15000,cultural,1,0.0063,48.796,-0.0185,0.0989,0.000,0
15000,asocial,157,0.9937,265.355,0.0000,0.2609,0.000,0
15500,cultural,1,0.0074,69.265,-0.0185,0.0989,0.000,0
15500,asocial,134,0.9926,296.435,0.0000,0.2730,0.000,0
16000,cultural,1,0.0077,93.829,-0.0185,0.0989,0.000,0
16000,asocial,129,0.9923,298.426,0.0000,0.2897,0.000,0
16500,cultural,1,0.0075,119.422,-0.0185,0.0989,0.000,0
16500,asocial,132,0.9925,251.119,0.0000,0.3078,0.000,0
17000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
17000,asocial,146,1.0000,217.206,0.0000,0.3345,0.000,0
17500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
17500,asocial,134,1.0000,223.237,0.0000,0.3519,0.000,0
18000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18000,asocial,125,1.0000,246.102,0.0000,0.3564,0.000,0
18500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18500,asocial,106,1.0000,223.396,0.0000,0.3664,0.000,0
19000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
19000,asocial,97,1.0000,215.731,0.0000,0.3675,0.000,0
19500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
19500,asocial,82,1.0000,259.634,0.0000,0.3693,0.000,0
20000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
20000,asocial,73,1.0000,293.000,0.0000,0.3734,0.000,0
