tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,20,0.0067,155.903,0.1353,0.4891,0.000,0
500,asocial,2973,0.9933,55.465,0.0085,0.4661,0.000,0
1000,cultural,39,0.0130,68.561,0.5446,0.4861,0.000,0
1000,asocial,2958,0.9870,78.947,0.0460,0.4676,0.000,0
1500,cultural,33,0.0110,84.817,0.5583,0.4795,0.000,0
1500,asocial,2962,0.9890,100.335,0.0438,0.4639,0.000,0
2000,cultural,30,0.0100,82.026,0.6207,0.4868,0.000,0
2000,asocial,2966,0.9900,132.098,0.0396,0.4905,0.000,0
2500,cultural,25,0.0083,80.150,0.6167,0.4829,0.000,0
2500,asocial,2973,0.9917,146.309,0.0365,0.5115,0.000,0
