tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,53,0.0177,51.989,0.5082,0.4824,0.000,0
500,asocial,2939,0.9823,45.146,0.0401,0.4645,0.000,0
1000,cultural,85,0.0284,50.013,0.7749,0.4695,0.000,0
1000,asocial,2909,0.9716,69.198,0.0978,0.4621,0.000,0
1500,cultural,64,0.0214,64.208,0.8917,0.4645,0.000,0
1500,asocial,2929,0.9786,93.839,0.1000,0.4763,0.000,0
2000,cultural,52,0.0174,64.657,0.9407,0.4697,0.000,0
2000,asocial,2939,0.9826,113.765,0.0899,0.4875,0.000,0
2500,cultural,33,0.0110,83.165,0.9228,0.4698,0.000,0
2500,asocial,2964,0.9890,125.432,0.0678,0.5021,0.000,0
