tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,911,0.3043,50.112,1.0126,0.4776,0.000,0
500,asocial,2083,0.6957,71.151,0.0000,0.4432,0.000,0
1000,cultural,1327,0.4426,57.624,2.3412,0.4793,0.000,0
1000,asocial,1671,0.5574,119.132,0.0000,0.4348,0.000,0
1500,cultural,1056,0.4272,67.221,3.1145,0.4789,0.000,0
1500,asocial,1416,0.5728,167.090,0.0000,0.4248,0.000,0
2000,cultural,732,0.3590,95.876,3.1112,0.4719,0.000,0
2000,asocial,1307,0.6410,221.466,0.0000,0.4122,0.000,0
2500,cultural,517,0.2737,134.749,3.0873,0.4661,0.000,0
2500,asocial,1372,0.7263,247.218,0.0000,0.3955,0.000,0
3000,cultural,402,0.1798,167.918,3.1197,0.4550,0.000,0
3000,asocial,1834,0.8202,196.349,0.0000,0.3816,0.000,0
3500,cultural,345,0.1335,187.593,3.1528,0.4339,0.000,0
3500,asocial,2240,0.8665,157.849,0.0000,0.3690,0.000,0
4000,cultural,259,0.0954,245.834,3.2157,0.4195,0.000,0
4000,asocial,2457,0.9046,143.820,0.0000,0.3607,0.000,0
4500,cultural,214,0.0781,284.412,3.1974,0.4115,0.000,0
4500,asocial,2526,0.9219,142.274,0.0000,0.3598,0.000,0
5000,cultural,125,0.0495,292.439,3.1724,0.3891,0.000,0
5000,asocial,2398,0.9505,127.988,0.0000,0.3556,0.000,0
5500,cultural,64,0.0326,305.581,3.1582,0.3715,0.000,0
5500,asocial,1897,0.9674,139.126,0.0000,0.3493,0.000,0
6000,cultural,47,0.0304,239.834,3.1417,0.3401,0.000,0
6000,asocial,1500,0.9696,156.817,0.0000,0.3488,0.000,0
6500,cultural,32,0.0261,219.714,3.0105,0.3225,0.000,0
6500,asocial,1192,0.9739,165.551,0.0000,0.3378,0.000,0
7000,cultural,28,0.0287,238.054,2.5948,0.3161,0.000,0
7000,asocial,949,0.9713,183.740,0.0000,0.3320,0.000,0
7500,cultural,27,0.0330,272.885,2.5648,0.3084,0.000,0
7500,asocial,790,0.9670,210.855,0.0000,0.3243,0.000,0
8000,cultural,25,0.0363,228.735,2.6259,0.3247,0.000,0
8000,asocial,664,0.9637,232.898,0.0000,0.3177,0.000,0
8500,cultural,10,0.0176,152.304,2.7585,0.2444,0.000,0
8500,asocial,558,0.9824,250.825,0.0000,0.3098,0.000,0
9000,cultural,11,0.0226,176.374,2.5118,0.2252,0.000,0
9000,asocial,475,0.9774,273.281,0.0000,0.2961,0.000,0
9500,cultural,8,0.0182,299.679,2.1673,0.2239,0.000,0
9500,asocial,432,0.9818,262.953,0.0000,0.2962,0.000,0
10000,cultural,7,0.0171,275.679,2.4499,0.2349,0.000,0
10000,asocial,402,0.9829,232.067,0.0000,0.3047,0.000,0
10500,cultural,6,0.0127,204.011,2.2878,0.2461,0.000,0
10500,asocial,465,0.9873,202.793,0.0000,0.3215,0.000,0
11000,cultural,11,0.0246,77.706,0.9422,0.2813,0.000,0
11000,asocial,436,0.9754,218.053,0.0000,0.3082,0.000,0
11500,cultural,14,0.0270,109.659,0.9623,0.3041,0.000,0
11500,asocial,505,0.9730,203.759,0.0000,0.3173,0.000,0
12000,cultural,12,0.0204,143.607,2.0636,0.3032,0.000,0
12000,asocial,576,0.9796,186.029,0.0000,0.3290,0.000,0
12500,cultural,32,0.0438,83.582,2.1691,0.3465,0.000,0
12500,asocial,698,0.9562,167.070,0.0000,0.3332,0.000,0
13000,cultural,39,0.0445,94.398,2.9543,0.3265,0.000,0
13000,asocial,837,0.9555,163.615,0.0000,0.3444,0.000,0
13500,cultural,53,0.0482,102.506,3.2200,0.3370,0.000,0
13500,asocial,1047,0.9518,137.305,0.0000,0.3444,0.000,0
14000,cultural,98,0.0655,73.755,3.3125,0.3393,0.000,0
14000,asocial,1399,0.9345,106.507,0.0000,0.3339,0.000,0
14500,cultural,111,0.0673,69.586,3.3993,0.3361,0.000,0
14500,asocial,1538,0.9327,85.259,0.0000,0.3275,0.000,0
15000,cultural,113,0.0648,78.742,3.4171,0.3208,0.000,0
15000,asocial,1630,0.9352,70.959,0.0000,0.3196,0.000,0
15500,cultural,90,0.0300,103.699,3.4253,0.3114,0.000,0
15500,asocial,2906,0.9700,69.262,0.0000,0.3934,0.000,0
16000,cultural,73,0.0243,129.861,3.3354,0.3195,0.000,0
16000,asocial,2925,0.9757,76.692,0.0000,0.4124,0.000,0
16500,cultural,67,0.0224,136.962,3.4057,0.3177,0.000,0
16500,asocial,2929,0.9776,82.733,0.0000,0.4298,0.000,0
17000,cultural,61,0.0203,152.349,3.4279,0.3120,0.000,0
17000,asocial,2937,0.9797,83.676,0.0000,0.4570,0.000,0
17500,cultural,56,0.0187,153.033,3.4293,0.3209,0.000,0
17500,asocial,2940,0.9813,83.251,0.0000,0.4772,0.000,0
18000,cultural,54,0.0180,169.210,3.4291,0.3244,0.000,0
18000,asocial,2944,0.9820,85.550,0.0000,0.4924,0.000,0
18500,cultural,43,0.0143,199.306,3.4294,0.3158,0.000,0
18500,asocial,2956,0.9857,87.502,0.0000,0.5144,0.000,0
19000,cultural,25,0.0083,258.708,3.3855,0.3268,0.000,0
19000,asocial,2973,0.9917,86.456,0.0000,0.5323,0.000,0
19500,cultural,18,0.0060,194.524,3.4224,0.3512,0.000,0
19500,asocial,2979,0.9940,75.528,0.0000,0.5523,0.000,0
20000,cultural,8,0.0027,222.277,3.4294,0.3647,0.000,0
20000,asocial,2992,0.9973,53.128,0.0000,0.5727,0.000,0
