tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,919,0.3069,42.591,1.1764,0.4605,0.000,0
500,asocial,2075,0.6931,68.083,0.0000,0.4330,0.000,0
1000,cultural,920,0.3072,46.325,1.6597,0.4552,0.000,0
1000,asocial,2075,0.6928,90.912,0.0000,0.4148,0.000,0
1500,cultural,670,0.2439,60.422,1.8652,0.4510,0.000,0
1500,asocial,2077,0.7561,116.464,0.0000,0.3980,0.000,0
2000,cultural,456,0.1814,83.216,1.9181,0.4483,0.000,0
2000,asocial,2058,0.8186,138.520,0.0000,0.3863,0.000,0
2500,cultural,339,0.1526,109.012,1.9631,0.4440,0.006,1
2500,asocial,1883,0.8474,167.651,0.0000,0.3769,0.000,0
3000,cultural,285,0.0952,125.916,1.9751,0.4383,0.011,1
3000,asocial,2710,0.9048,131.949,0.0000,0.3895,0.000,0
3500,cultural,227,0.0759,145.490,2.0126,0.4361,0.031,1
3500,asocial,2764,0.9241,143.102,0.0000,0.3952,0.000,0
4000,cultural,173,0.0578,189.779,2.0154,0.4324,0.104,1
4000,asocial,2821,0.9422,174.423,0.0000,0.3843,0.000,0
4500,cultural,159,0.0531,203.480,2.0047,0.4210,0.126,1
4500,asocial,2834,0.9469,199.977,0.0000,0.3850,0.000,0
5000,cultural,100,0.0337,261.173,2.0138,0.4024,0.170,1
5000,asocial,2865,0.9663,199.052,0.0000,0.3933,0.000,0
5500,cultural,47,0.0157,315.809,2.0138,0.3984,0.170,1
5500,asocial,2950,0.9843,175.458,0.0000,0.3950,0.000,0
6000,cultural,21,0.0070,358.795,2.0128,0.3465,0.190,1
6000,asocial,2975,0.9930,122.866,0.0000,0.3916,0.000,0
6500,cultural,15,0.0050,372.889,2.0127,0.3595,0.200,1
6500,asocial,2980,0.9950,86.332,0.0000,0.3944,0.000,0
7000,cultural,12,0.0040,403.434,2.0131,0.3789,0.167,1
7000,asocial,2987,0.9960,67.728,0.0000,0.3930,0.000,0
7500,cultural,8,0.0027,279.637,2.0107,0.3943,0.125,1
7500,asocial,2989,0.9973,51.644,0.0000,0.3930,0.000,0
8000,cultural,2,0.0007,46.817,0.0019,0.4020,0.000,0
8000,asocial,2991,0.9993,38.158,0.0000,0.3925,0.000,0
8500,cultural,3,0.0010,28.068,0.0019,0.4034,0.000,0
8500,asocial,2992,0.9990,35.584,0.0000,0.3907,0.000,0
9000,cultural,1,0.0003,16.693,0.0019,0.4061,0.000,0
9000,asocial,2997,0.9997,30.301,0.0000,0.3901,0.000,0
9500,cultural,4,0.0013,32.729,0.0054,0.3878,0.000,0
9500,asocial,2993,0.9987,28.600,0.0000,0.3906,0.000,0
10000,cultural,5,0.0017,17.469,0.0054,0.3737,0.000,0
10000,asocial,2994,0.9983,27.947,0.0000,0.3909,0.000,0
10500,cultural,2,0.0007,6.286,0.0054,0.3689,0.000,0
10500,asocial,2992,0.9993,28.036,0.0000,0.3904,0.000,0
11000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11000,asocial,2998,1.0000,26.725,0.0000,0.3909,0.000,0
11500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11500,asocial,2995,1.0000,25.524,0.0000,0.3902,0.000,0
12000,cultural,1,0.0003,23.284,0.0122,0.4042,0.000,0
12000,asocial,2996,0.9997,25.556,0.0000,0.3888,0.000,0
12500,cultural,4,0.0013,40.262,0.0122,0.3562,0.000,0
12500,asocial,2994,0.9987,24.911,0.0000,0.3872,0.000,0
13000,cultural,7,0.0023,30.498,0.0122,0.3596,0.000,0
13000,asocial,2992,0.9977,25.359,0.0000,0.3863,0.000,0
13500,cultural,7,0.0023,21.996,0.0122,0.3736,0.000,0
13500,asocial,2991,0.9977,25.427,0.0000,0.3876,0.000,0
14000,cultural,7,0.0023,27.679,0.0111,0.4045,0.000,0
14000,asocial,2990,0.9977,25.658,0.0000,0.3876,0.000,0
14500,cultural,4,0.0013,19.571,0.0122,0.4125,0.000,0
14500,asocial,2993,0.9987,26.794,0.0000,0.3869,0.000,0
15000,cultural,7,0.0023,36.830,0.0127,0.4246,0.000,0
15000,asocial,2988,0.9977,27.542,0.0000,0.3869,0.000,0
15500,cultural,10,0.0033,20.482,0.0133,0.4141,0.000,0
15500,asocial,2988,0.9967,27.433,0.0000,0.3877,0.000,0
16000,cultural,10,0.0033,29.288,0.0133,0.4190,0.000,0
16000,asocial,2986,0.9967,28.050,0.0000,0.3894,0.000,0
16500,cultural,8,0.0027,19.667,0.0133,0.4148,0.000,0
16500,asocial,2992,0.9973,27.955,0.0000,0.3895,0.000,0
17000,cultural,6,0.0020,22.323,0.0133,0.4323,0.000,0
17000,asocial,2992,0.9980,29.629,0.0000,0.3896,0.000,0
17500,cultural,3,0.0010,13.695,0.0133,0.4296,0.000,0
17500,asocial,2992,0.9990,30.038,0.0000,0.3896,0.000,0
18000,cultural,7,0.0023,33.062,0.0133,0.3983,0.000,0
18000,asocial,2991,0.9977,30.146,0.0000,0.3879,0.000,0
18500,cultural,5,0.0017,13.793,0.0133,0.3920,0.000,0
18500,asocial,2991,0.9983,30.332,0.0000,0.3872,0.000,0
19000,cultural,2,0.0007,24.911,0.0133,0.2898,0.000,0
19000,asocial,2998,0.9993,30.341,0.0000,0.3872,0.000,0
19500,cultural,2,0.0007,18.820,0.0133,0.3523,0.000,0
19500,asocial,2995,0.9993,30.315,0.0000,0.3863,0.000,0
20000,cultural,2,0.0007,16.510,0.0133,0.4183,0.000,0
20000,asocial,2996,0.9993,31.256,0.0000,0.3864,0.000,0
