tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,1011,0.3402,38.370,1.1522,0.4566,0.000,0
500,asocial,1961,0.6598,54.038,0.0000,0.4478,0.000,0
1000,cultural,1196,0.4161,55.039,2.1596,0.4777,0.000,0
1000,asocial,1678,0.5839,81.139,0.0000,0.4378,0.000,0
1500,cultural,826,0.3683,80.172,2.4961,0.4687,0.000,0
1500,asocial,1417,0.6317,122.006,0.0000,0.4296,0.000,0
2000,cultural,550,0.2727,121.446,2.6006,0.4623,0.000,0
2000,asocial,1467,0.7273,148.543,0.0000,0.4115,0.000,0
2500,cultural,456,0.1717,155.260,2.6859,0.4442,0.000,0
2500,asocial,2200,0.8283,126.711,0.0000,0.3971,0.000,0
3000,cultural,335,0.1568,205.197,2.7021,0.4332,0.000,0
3000,asocial,1802,0.8432,148.788,0.0000,0.3870,0.000,0
3500,cultural,249,0.1474,270.829,2.6931,0.4235,0.000,0
3500,asocial,1440,0.8526,173.948,0.0000,0.3772,0.000,0
4000,cultural,222,0.1375,308.099,2.6896,0.4027,0.000,0
4000,asocial,1392,0.8625,181.892,0.0000,0.3673,0.000,0
4500,cultural,166,0.1209,377.998,2.7553,0.3881,0.000,0
4500,asocial,1207,0.8791,204.644,0.0000,0.3594,0.000,0
5000,cultural,104,0.0969,413.433,2.7813,0.3550,0.000,0
5000,asocial,969,0.9031,216.535,0.0000,0.3581,0.000,0
5500,cultural,72,0.0920,302.194,2.7768,0.3190,0.000,0
5500,asocial,711,0.9080,222.772,0.0000,0.3440,0.000,0
6000,cultural,53,0.0802,224.087,2.7963,0.3005,0.000,0
6000,asocial,608,0.9198,221.577,0.0000,0.3302,0.000,0
6500,cultural,54,0.0878,262.657,2.8299,0.2979,0.000,0
6500,asocial,561,0.9122,188.923,0.0000,0.3222,0.000,0
7000,cultural,45,0.0827,358.866,2.8331,0.2930,0.000,0
7000,asocial,499,0.9173,194.308,0.0000,0.3119,0.000,0
7500,cultural,52,0.0835,368.288,2.8095,0.3061,0.000,0
7500,asocial,571,0.9165,169.177,0.0000,0.3140,0.000,0
8000,cultural,53,0.0969,442.192,2.8350,0.3110,0.000,0
8000,asocial,494,0.9031,178.750,0.0000,0.3073,0.000,0
8500,cultural,55,0.0957,532.517,2.7923,0.3031,0.000,0
8500,asocial,520,0.9043,175.618,0.0000,0.3041,0.000,0
9000,cultural,57,0.1084,610.410,2.8636,0.3020,0.000,0
9000,asocial,469,0.8916,174.189,0.0000,0.3072,0.000,0
9500,cultural,59,0.1130,590.846,2.8738,0.3009,0.000,0
9500,asocial,463,0.8870,178.951,0.0000,0.3035,0.000,0
10000,cultural,47,0.0971,575.034,2.8937,0.2991,0.000,0
10000,asocial,437,0.9029,192.564,0.0000,0.2995,0.000,0
10500,cultural,38,0.0856,640.778,2.8995,0.3117,0.000,0
10500,asocial,406,0.9144,236.570,0.0000,0.3008,0.000,0
11000,cultural,41,0.0913,524.279,2.8929,0.3050,0.000,0
11000,asocial,408,0.9087,238.711,0.0000,0.3045,0.000,0
11500,cultural,39,0.0880,571.153,2.9063,0.3063,0.000,0
11500,asocial,404,0.9120,241.806,0.0000,0.3008,0.000,0
12000,cultural,49,0.1084,399.042,2.7691,0.2944,0.000,0
12000,asocial,403,0.8916,256.146,0.0000,0.3054,0.000,0
12500,cultural,37,0.0864,500.097,2.9205,0.2883,0.000,0
12500,asocial,391,0.9136,279.379,0.0000,0.3118,0.000,0
13000,cultural,35,0.0964,552.639,2.9389,0.2868,0.000,0
13000,asocial,328,0.9036,324.042,0.0000,0.3061,0.000,0
13500,cultural,34,0.0969,624.062,2.9496,0.2865,0.000,0
13500,asocial,317,0.9031,340.378,0.0000,0.3088,0.000,0
14000,cultural,27,0.0769,662.970,2.9500,0.2831,0.000,0
14000,asocial,324,0.9231,332.429,0.0000,0.3159,0.000,0
14500,cultural,24,0.0643,672.219,2.9500,0.2874,0.000,0
14500,asocial,349,0.9357,295.558,0.0000,0.3287,0.000,0
15000,cultural,24,0.0637,593.841,2.9388,0.2850,0.000,0
15000,asocial,353,0.9363,305.597,0.0000,0.3203,0.000,0
15500,cultural,18,0.0427,548.258,2.9498,0.2929,0.000,0
15500,asocial,404,0.9573,286.676,0.0000,0.3198,0.000,0
16000,cultural,14,0.0315,606.887,2.9500,0.2865,0.000,0
16000,asocial,430,0.9685,266.860,0.0000,0.3274,0.000,0
16500,cultural,14,0.0290,618.287,2.7382,0.2924,0.000,0
16500,asocial,469,0.9710,226.545,0.0000,0.3284,0.000,0
17000,cultural,4,0.0075,594.258,2.2087,0.3401,0.000,0
17000,asocial,530,0.9925,209.524,0.0000,0.3331,0.000,0
17500,cultural,4,0.0067,659.971,2.2087,0.3401,0.000,0
17500,asocial,595,0.9933,202.096,0.0000,0.3265,0.000,0
18000,cultural,5,0.0074,379.364,2.3033,0.3369,0.000,0
18000,asocial,675,0.9926,185.075,0.0000,0.3262,0.000,0
18500,cultural,6,0.0077,346.605,1.9274,0.3194,0.000,0
18500,asocial,776,0.9923,171.035,0.0000,0.3163,0.000,0
19000,cultural,8,0.0096,127.352,1.3272,0.3034,0.000,0
19000,asocial,824,0.9904,170.967,0.0000,0.3143,0.000,0
19500,cultural,9,0.0095,157.533,1.5043,0.3042,0.000,0
19500,asocial,936,0.9905,157.822,0.0000,0.3248,0.000,0
20000,cultural,20,0.0204,71.513,1.6564,0.2874,0.000,0
20000,asocial,959,0.9796,143.847,0.0000,0.3175,0.000,0
