tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
2000,cultural,487,0.2112,133.122,1.9098,0.4128,0.160,1
2000,asocial,1819,0.7888,152.810,0.0000,0.3984,0.000,0
4000,cultural,171,0.1069,305.218,2.1737,0.3719,0.281,1
4000,asocial,1428,0.8931,197.810,0.0000,0.3520,0.000,0
6000,cultural,21,0.0249,251.864,2.2568,0.3282,0.381,1
6000,asocial,821,0.9751,187.296,0.0000,0.3135,0.000,0
8000,cultural,6,0.0058,102.708,1.8569,0.2670,0.000,0
8000,asocial,1033,0.9942,118.283,0.0000,0.2879,0.000,0
10000,cultural,6,0.0061,41.104,0.0174,0.2970,0.000,0
10000,asocial,973,0.9939,66.194,0.0000,0.2717,0.000,0
12000,cultural,5,0.0099,73.750,-0.0031,0.2542,0.000,0
12000,asocial,501,0.9901,82.351,0.0000,0.2592,0.000,0
