tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
2000,cultural,1044,0.3485,100.577,4.2828,0.3957,0.000,0
2000,asocial,1952,0.6515,149.444,0.0000,0.4241,0.000,0
4000,cultural,1244,0.4149,148.841,8.2759,0.3652,0.047,1
4000,asocial,1754,0.5851,200.356,0.0000,0.3706,0.000,0
6000,cultural,1499,0.5003,84.379,9.9835,0.3053,0.006,1
6000,asocial,1497,0.4997,175.814,0.0000,0.3101,0.000,0
8000,cultural,1481,0.4943,64.787,10.2310,0.2872,0.001,1
8000,asocial,1515,0.5057,101.980,0.0000,0.2864,0.000,0
10000,cultural,1656,0.5537,48.466,10.4846,0.2907,0.000,0
10000,asocial,1335,0.4463,53.675,0.0000,0.2849,0.000,0
12000,cultural,1477,0.4925,45.711,11.5984,0.3455,0.000,0
12000,asocial,1522,0.5075,44.493,0.0000,0.3058,0.000,0
