tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
2000,cultural,1831,0.6105,70.754,6.1628,0.4844,0.000,0
2000,asocial,1168,0.3895,187.481,0.0000,0.4120,0.000,0
4000,cultural,1975,0.6590,127.102,9.4723,0.4665,0.000,0
4000,asocial,1022,0.3410,245.515,0.0000,0.3719,0.000,0
6000,cultural,2087,0.6975,73.122,13.2722,0.4846,0.000,1
6000,asocial,905,0.3025,190.326,0.0000,0.4442,0.000,0
8000,cultural,2206,0.7363,61.778,15.8590,0.4930,0.000,0
8000,asocial,790,0.2637,213.769,0.0000,0.4930,0.000,0
10000,cultural,2312,0.7725,44.587,18.4283,0.4968,0.000,0
10000,asocial,681,0.2275,61.266,0.0000,0.5036,0.000,0
12000,cultural,2337,0.7803,51.804,20.8591,0.5020,0.000,0
12000,asocial,658,0.2197,54.182,0.0000,0.4874,0.000,0
