tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,1097,0.3657,44.730,1.5136,0.4712,0.001,1
500,asocial,1903,0.6343,52.160,0.0000,0.4314,0.000,0
1000,cultural,1722,0.5753,57.823,3.5813,0.4161,0.024,1
1000,asocial,1271,0.4247,93.350,0.0000,0.4251,0.000,0
1500,cultural,2191,0.7311,74.754,5.1034,0.3808,0.022,1
1500,asocial,806,0.2689,173.062,0.0000,0.4160,0.000,0
2000,cultural,2380,0.7949,93.713,6.3215,0.3635,0.017,1
2000,asocial,614,0.2051,262.481,0.0000,0.4049,0.000,0
2500,cultural,2462,0.8226,127.285,7.0753,0.3565,0.013,1
2500,asocial,531,0.1774,332.597,0.0000,0.3997,0.000,0
3000,cultural,2528,0.8441,167.806,9.0582,0.3521,0.008,1
3000,asocial,467,0.1559,371.065,0.0000,0.4001,0.000,0
3500,cultural,2586,0.8634,185.677,10.5584,0.3538,0.007,1
3500,asocial,409,0.1366,366.375,0.0000,0.4033,0.000,0
4000,cultural,2594,0.8673,177.494,11.7237,0.3478,0.008,1
4000,asocial,397,0.1327,389.939,0.0000,0.3989,0.000,0
4500,cultural,2613,0.8725,139.346,12.9625,0.3433,0.008,1
4500,asocial,382,0.1275,416.906,0.0000,0.3988,0.000,0
5000,cultural,2675,0.9148,101.080,13.8447,0.3424,0.005,1
5000,asocial,249,0.0852,417.540,0.0000,0.4086,0.000,0
5500,cultural,2887,0.9643,78.203,14.5636,0.3406,0.001,1
5500,asocial,107,0.0357,234.036,0.0000,0.4185,0.000,0
6000,cultural,2947,0.9840,72.192,16.0975,0.3414,0.000,1
6000,asocial,48,0.0160,202.519,0.0000,0.3758,0.000,0
6500,cultural,2973,0.9913,72.599,16.7597,0.3385,0.000,0
6500,asocial,26,0.0087,375.270,0.0000,0.3622,0.000,0
7000,cultural,2977,0.9940,70.518,17.4095,0.3379,0.000,0
7000,asocial,18,0.0060,503.214,0.0000,0.3616,0.000,0
7500,cultural,2981,0.9960,72.747,18.0743,0.3379,0.000,0
7500,asocial,12,0.0040,685.388,0.0000,0.3702,0.000,0
8000,cultural,2991,0.9980,69.225,18.7407,0.3351,0.000,0
8000,asocial,6,0.0020,664.119,0.0000,0.3249,0.000,0
8500,cultural,2989,0.9980,65.022,19.4508,0.3345,0.000,0
8500,asocial,6,0.0020,755.495,0.0000,0.3420,0.000,0
9000,cultural,2974,0.9943,64.008,20.1129,0.3340,0.000,0
9000,asocial,17,0.0057,124.881,0.0000,0.1695,0.000,0
9500,cultural,2985,0.9967,63.597,20.7782,0.3348,0.000,0
9500,asocial,10,0.0033,53.867,0.0000,0.2425,0.000,0
10000,cultural,2985,0.9967,71.398,21.4459,0.3356,0.000,0
10000,asocial,10,0.0033,88.956,0.0000,0.2526,0.000,0
10500,cultural,2976,0.9937,77.965,22.1058,0.3381,0.000,0
10500,asocial,19,0.0063,75.948,0.0000,0.1901,0.000,0
11000,cultural,2985,0.9967,79.382,22.7744,0.3380,0.000,0
11000,asocial,10,0.0033,188.839,0.0000,0.2634,0.000,0
11500,cultural,2990,0.9970,73.447,23.4425,0.3385,0.000,0
11500,asocial,9,0.0030,291.034,0.0000,0.2802,0.000,0
12000,cultural,2980,0.9960,66.636,24.1034,0.3380,0.000,0
12000,asocial,12,0.0040,267.467,0.0000,0.2932,0.000,0
12500,cultural,2981,0.9960,64.612,24.7675,0.3388,0.000,0
12500,asocial,12,0.0040,319.541,0.0000,0.2930,0.000,0
13000,cultural,2980,0.9963,59.336,25.4335,0.3380,0.000,0
13000,asocial,11,0.0037,164.712,0.0000,0.3030,0.000,0
13500,cultural,2985,0.9967,59.837,26.1296,0.3388,0.000,0
13500,asocial,10,0.0033,177.510,0.0000,0.2994,0.000,0
14000,cultural,2989,0.9973,63.260,26.8410,0.3374,0.000,0
14000,asocial,8,0.0027,239.648,0.0000,0.3084,0.000,0
14500,cultural,2991,0.9983,68.858,27.5076,0.3376,0.000,0
14500,asocial,5,0.0017,334.884,0.0000,0.3587,0.000,0
15000,cultural,2987,0.9977,69.682,28.1698,0.3355,0.000,0
15000,asocial,7,0.0023,28.246,0.0000,0.3743,0.000,0
15500,cultural,2986,0.9967,68.709,28.8381,0.3353,0.000,0
15500,asocial,10,0.0033,25.496,0.0000,0.3067,0.000,0
16000,cultural,2988,0.9970,67.361,29.5062,0.3340,0.000,0
16000,asocial,9,0.0030,19.450,0.0000,0.3347,0.000,0
16500,cultural,2981,0.9973,66.061,30.1783,0.3358,0.000,0
16500,asocial,8,0.0027,25.142,0.0000,0.3233,0.000,0
17000,cultural,2981,0.9960,68.352,30.8429,0.3351,0.000,0
17000,asocial,12,0.0040,21.880,0.0000,0.3681,0.000,0
17500,cultural,2983,0.9950,63.375,31.4916,0.3318,0.000,0
17500,asocial,15,0.0050,26.202,0.0000,0.3548,0.000,0
18000,cultural,2981,0.9953,68.794,32.1620,0.3276,0.000,0
18000,asocial,14,0.0047,62.032,0.0000,0.2506,0.000,0
18500,cultural,2978,0.9947,76.456,32.8230,0.3246,0.000,0
18500,asocial,16,0.0053,89.969,0.0000,0.2902,0.000,0
19000,cultural,2967,0.9907,79.825,33.4780,0.3263,0.000,0
19000,asocial,28,0.0093,72.163,0.0000,0.2807,0.000,0
19500,cultural,2964,0.9903,80.217,34.1380,0.3266,0.000,0
19500,asocial,29,0.0097,90.877,0.0000,0.3243,0.000,0
20000,cultural,2947,0.9853,76.434,34.7942,0.3303,0.000,0
20000,asocial,44,0.0147,82.920,0.0000,0.3258,0.000,0
