tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,974,0.3421,35.662,1.1423,0.4706,0.000,0
500,asocial,1873,0.6579,53.683,0.0000,0.4228,0.000,0
1000,cultural,856,0.2856,48.017,1.2838,0.4771,0.000,0
1000,asocial,2141,0.7144,85.886,0.0000,0.4295,0.000,0
1500,cultural,880,0.2936,66.218,1.8452,0.4898,0.000,0
1500,asocial,2117,0.7064,114.485,0.0000,0.4403,0.000,0
2000,cultural,1161,0.3876,73.637,3.2865,0.5048,0.000,0
2000,asocial,1834,0.6124,144.694,0.0000,0.4401,0.000,0
2500,cultural,1550,0.5168,58.329,3.8129,0.5216,0.000,0
2500,asocial,1449,0.4832,186.594,0.0000,0.4280,0.000,0
3000,cultural,1685,0.5617,51.112,4.7042,0.5310,0.000,0
3000,asocial,1315,0.4383,198.369,0.0000,0.4132,0.000,0
3500,cultural,1333,0.4449,48.673,5.1603,0.5298,0.000,0
3500,asocial,1663,0.5551,155.408,0.0000,0.4198,0.000,0
4000,cultural,968,0.3230,57.830,5.5643,0.5211,0.000,0
4000,asocial,2029,0.6770,138.207,0.0000,0.4204,0.000,0
4500,cultural,914,0.3049,62.689,5.9692,0.5115,0.000,0
4500,asocial,2084,0.6951,135.966,0.0000,0.4128,0.000,0
5000,cultural,1050,0.3563,33.889,6.4049,0.5134,0.000,0
5000,asocial,1897,0.6437,123.193,0.0000,0.4150,0.000,0
5500,cultural,1210,0.4037,22.701,6.8178,0.5147,0.000,0
5500,asocial,1787,0.5963,107.199,0.0000,0.4255,0.000,0
6000,cultural,1408,0.4700,23.189,7.2240,0.5146,0.000,0
6000,asocial,1588,0.5300,109.536,0.0000,0.4302,0.000,0
6500,cultural,1578,0.5264,23.616,7.6413,0.5168,0.000,0
6500,asocial,1420,0.4736,120.818,0.0000,0.4326,0.000,0
7000,cultural,1686,0.5626,23.496,8.0337,0.5136,0.000,0
7000,asocial,1311,0.4374,125.828,0.0000,0.4403,0.000,0
7500,cultural,1780,0.5937,26.051,8.4332,0.5103,0.000,0
7500,asocial,1218,0.4063,131.636,0.0000,0.4494,0.000,0
8000,cultural,1888,0.6306,29.163,8.9183,0.5061,0.000,0
8000,asocial,1106,0.3694,132.603,0.0000,0.4560,0.000,0
