tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,985,0.3308,40.821,1.3254,0.4599,0.000,0
500,asocial,1993,0.6692,60.122,0.0000,0.4440,0.000,0
1000,cultural,1226,0.4426,50.921,2.6644,0.4230,0.000,0
1000,asocial,1544,0.5574,91.988,0.0000,0.4328,0.000,0
1500,cultural,831,0.3760,77.105,3.0080,0.4173,0.000,0
1500,asocial,1379,0.6240,125.329,0.0000,0.4113,0.000,0
2000,cultural,593,0.2996,114.559,3.0993,0.4006,0.000,0
2000,asocial,1386,0.7004,150.740,0.0000,0.3888,0.000,0
2500,cultural,446,0.2625,158.299,3.2009,0.3878,0.000,0
2500,asocial,1253,0.7375,178.144,0.0000,0.3701,0.000,0
3000,cultural,355,0.2477,199.358,3.2697,0.3807,0.000,0
3000,asocial,1078,0.7523,186.720,0.0000,0.3528,0.000,0
3500,cultural,313,0.2530,232.062,3.3545,0.3721,0.000,0
3500,asocial,924,0.7470,207.239,0.0000,0.3406,0.000,0
4000,cultural,268,0.2312,277.616,3.4177,0.3662,0.000,0
4000,asocial,891,0.7688,220.596,0.0000,0.3356,0.000,0
4500,cultural,242,0.2307,317.539,3.4821,0.3593,0.000,0
4500,asocial,807,0.7693,249.470,0.0000,0.3333,0.000,0
5000,cultural,189,0.2107,359.788,3.5620,0.3443,0.000,0
5000,asocial,708,0.7893,253.511,0.0000,0.3269,0.000,0
5500,cultural,107,0.1531,317.335,3.6249,0.3271,0.000,0
5500,asocial,592,0.8469,270.813,0.0000,0.3185,0.000,0
6000,cultural,80,0.1309,266.333,3.6755,0.3047,0.000,0
6000,asocial,531,0.8691,301.606,0.0000,0.3165,0.000,0
6500,cultural,83,0.0277,265.334,3.7157,0.3065,0.012,1
6500,asocial,2914,0.9723,81.546,0.0000,0.4235,0.000,0
7000,cultural,80,0.0267,314.961,3.7486,0.3139,0.013,1
7000,asocial,2912,0.9733,84.489,0.0000,0.4167,0.000,0
7500,cultural,69,0.0231,372.594,3.7523,0.3062,0.029,1
7500,asocial,2924,0.9769,105.017,0.0000,0.4235,0.000,0
8000,cultural,57,0.0190,367.405,3.7540,0.3183,0.035,1
8000,asocial,2940,0.9810,122.701,0.0000,0.4321,0.000,0
8500,cultural,48,0.0160,384.581,3.7541,0.3184,0.021,1
8500,asocial,2948,0.9840,123.736,0.0000,0.4312,0.000,0
9000,cultural,36,0.0120,389.487,3.7544,0.3049,0.000,0
9000,asocial,2956,0.9880,126.346,0.0000,0.4180,0.000,0
9500,cultural,28,0.0093,475.954,3.7544,0.3142,0.036,1
9500,asocial,2971,0.9907,128.611,0.0000,0.4113,0.000,0
10000,cultural,27,0.0090,409.258,3.7422,0.3199,0.000,0
10000,asocial,2967,0.9910,134.007,0.0000,0.3964,0.000,0
10500,cultural,22,0.0074,337.943,3.7395,0.3355,0.000,0
10500,asocial,2971,0.9926,138.336,0.0000,0.3801,0.000,0
11000,cultural,14,0.0047,193.117,3.7310,0.3310,0.000,0
11000,asocial,2979,0.9953,124.757,0.0000,0.3596,0.000,0
11500,cultural,19,0.0063,80.617,2.5055,0.2857,0.000,0
11500,asocial,2979,0.9937,87.082,0.0000,0.3415,0.000,0
12000,cultural,52,0.0173,80.290,0.9302,0.2282,0.000,0
12000,asocial,2947,0.9827,80.390,0.0000,0.3274,0.000,0
12500,cultural,53,0.0177,89.381,1.0342,0.2050,0.000,0
12500,asocial,2940,0.9823,79.900,0.0000,0.3172,0.000,0
13000,cultural,63,0.0211,101.279,3.4391,0.2218,0.000,0
13000,asocial,2929,0.9789,85.626,0.0000,0.3129,0.000,0
13500,cultural,76,0.0254,105.467,3.7402,0.2501,0.000,0
13500,asocial,2922,0.9746,91.599,0.0000,0.3094,0.000,0
14000,cultural,62,0.0207,144.098,3.7539,0.2115,0.000,0
14000,asocial,2931,0.9793,95.420,0.0000,0.3078,0.000,0
14500,cultural,62,0.0207,141.591,3.7546,0.2072,0.000,0
14500,asocial,2936,0.9793,98.753,0.0000,0.3063,0.000,0
15000,cultural,65,0.0217,132.584,3.7518,0.1815,0.000,0
15000,asocial,2930,0.9783,97.479,0.0000,0.3039,0.000,0
15500,cultural,49,0.0163,176.621,3.7525,0.1970,0.000,0
15500,asocial,2950,0.9837,103.184,0.0000,0.3069,0.000,0
16000,cultural,75,0.0250,134.822,3.7697,0.2397,0.000,0
16000,asocial,2922,0.9750,106.449,0.0000,0.3078,0.000,0
16500,cultural,168,0.0560,95.411,3.7852,0.2891,0.000,0
16500,asocial,2830,0.9440,91.532,0.0000,0.3107,0.000,0
17000,cultural,210,0.0700,83.060,3.8027,0.2912,0.000,0
17000,asocial,2788,0.9300,81.101,0.0000,0.3112,0.000,0
17500,cultural,284,0.0948,70.375,3.8002,0.2950,0.000,0
17500,asocial,2713,0.9052,79.013,0.0000,0.3105,0.000,0
18000,cultural,367,0.1225,61.824,3.7744,0.2989,0.000,0
18000,asocial,2630,0.8775,82.784,0.0000,0.3123,0.000,0
18500,cultural,481,0.1608,66.334,3.8466,0.2998,0.000,0
18500,asocial,2511,0.8392,81.435,0.0000,0.3075,0.000,0
19000,cultural,682,0.2276,72.381,3.9501,0.2978,0.000,0
19000,asocial,2314,0.7724,78.737,0.0000,0.3035,0.000,0
19500,cultural,741,0.2471,70.961,3.9981,0.3039,0.000,0
19500,asocial,2258,0.7529,82.085,0.0000,0.3035,0.000,0
20000,cultural,840,0.2803,73.160,4.0623,0.3043,0.000,0
20000,asocial,2157,0.7197,82.466,0.0000,0.3045,0.000,0
