tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
2000,cultural,703,0.2346,83.386,3.2481,0.4700,0.256,1
2000,asocial,2294,0.7654,120.983,0.0000,0.4263,0.000,0
4000,cultural,227,0.0757,324.652,3.4099,0.4272,0.352,2
4000,asocial,2770,0.9243,122.675,0.0000,0.4346,0.000,0
6000,cultural,23,0.0077,313.488,3.4841,0.3781,0.435,1
6000,asocial,2972,0.9923,79.809,0.0000,0.4327,0.000,0
8000,cultural,6,0.0020,293.813,2.2943,0.3808,0.333,1
8000,asocial,2992,0.9980,61.516,0.0000,0.4530,0.000,0
10000,cultural,2,0.0007,121.978,1.6529,0.4366,0.000,0
10000,asocial,2993,0.9993,39.874,0.0000,0.4651,0.000,0
12000,cultural,10,0.0033,21.448,0.0205,0.4992,0.000,0
12000,asocial,2985,0.9967,38.779,0.0000,0.4641,0.000,0
