tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
2000,cultural,1264,0.4219,97.868,3.3973,0.4810,0.026,1
2000,asocial,1732,0.5781,162.043,0.0000,0.4292,0.000,0
4000,cultural,1712,0.5722,130.070,7.6468,0.5513,0.034,1
4000,asocial,1280,0.4278,231.444,0.0000,0.4257,0.000,0
6000,cultural,1072,0.3578,41.236,9.3221,0.5237,0.020,1
6000,asocial,1924,0.6422,90.693,0.0000,0.4883,0.000,0
8000,cultural,1697,0.5664,55.463,11.7530,0.5243,0.006,1
8000,asocial,1299,0.4336,53.411,0.0000,0.5183,0.000,0
10000,cultural,2525,0.8422,63.198,14.3415,0.5455,0.000,0
10000,asocial,473,0.1578,52.121,0.0000,0.4974,0.000,0
12000,cultural,2693,0.8992,67.082,16.7966,0.5491,0.000,0
12000,asocial,302,0.1008,48.549,0.0000,0.5025,0.000,0
