tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
2000,cultural,1830,0.6102,89.027,4.9204,0.4731,0.000,0
2000,asocial,1169,0.3898,216.180,0.0000,0.4172,0.000,0
4000,cultural,2420,0.8075,161.914,12.6097,0.4452,0.000,0
4000,asocial,577,0.1925,357.056,0.0000,0.4176,0.000,0
6000,cultural,2710,0.9051,140.298,17.5440,0.5018,0.000,0
6000,asocial,284,0.0949,194.527,0.0000,0.4852,0.000,0
8000,cultural,2773,0.9256,88.564,20.0919,0.5197,0.000,0
8000,asocial,223,0.0744,70.219,0.0000,0.5123,0.000,0
10000,cultural,2778,0.9285,91.624,22.8814,0.5207,0.000,0
10000,asocial,214,0.0715,88.210,0.0000,0.5088,0.000,0
12000,cultural,2828,0.9442,90.430,25.4152,0.5220,0.000,0
12000,asocial,167,0.0558,154.147,0.0000,0.5137,0.000,0
